:START_ID,:END_ID,:TYPE,properties
SourceImage:\\defrag.exe,\\defrag.exe,Value,
SourceImage:\\dialer.exe,\\dialer.exe,Value,
SourceImage:\\dnx.exe,\\dnx.exe,Value,
SourceImage:\\esentutl.exe,\\esentutl.exe,Value,
SourceImage:\\excel.exe,\\excel.exe,Value,
SourceImage:\\expand.exe,\\expand.exe,Value,
SourceImage:\\find.exe,\\find.exe,Value,
SourceImage:\\findstr.exe,\\findstr.exe,Value,
SourceImage:\\forfiles.exe,\\forfiles.exe,Value,
SourceImage:\\gpupdate.exe,\\gpupdate.exe,Value,
SourceImage:\\hh.exe,\\hh.exe,Value,
SourceImage:\\installutil.exe,\\installutil.exe,Value,
SourceImage:\\lync.exe,\\lync.exe,Value,
SourceImage:\\makecab.exe,\\makecab.exe,Value,
SourceImage:\\mDNSResponder.exe,\\mDNSResponder.exe,Value,
SourceImage:\\monitoringhost.exe,\\monitoringhost.exe,Value,
SourceImage:\\msbuild.exe,\\msbuild.exe,Value,
SourceImage:\\mshta.exe,\\mshta.exe,Value,
SourceImage:\\mspaint.exe,\\mspaint.exe,Value,
SourceImage:\\outlook.exe,\\outlook.exe,Value,
SourceImage:\\ping.exe,\\ping.exe,Value,
SourceImage:\\provtool.exe,\\provtool.exe,Value,
SourceImage:\\python.exe,\\python.exe,Value,
SourceImage:\\regsvr32.exe,\\regsvr32.exe,Value,
SourceImage:\\robocopy.exe,\\robocopy.exe,Value,
SourceImage:\\runonce.exe,\\runonce.exe,Value,
SourceImage:\\sapcimc.exe,\\sapcimc.exe,Value,
SourceImage:\\smartscreen.exe,\\smartscreen.exe,Value,
SourceImage:\\spoolsv.exe,\\spoolsv.exe,Value,
SourceImage:\\tstheme.exe,\\tstheme.exe,Value,
SourceImage:\\userinit.exe,\\userinit.exe,Value,
SourceImage:\\vssadmin.exe,\\vssadmin.exe,Value,
SourceImage:\\vssvc.exe,\\vssvc.exe,Value,
SourceImage:\\w3wp.exe,\\w3wp.exe,Value,
SourceImage:\\winscp.exe,\\winscp.exe,Value,
SourceImage:\\winword.exe,\\winword.exe,Value,
SourceImage:\\wmic.exe,\\wmic.exe,Value,
SourceImage:\\wscript.exe,\\wscript.exe,Value,
SourceImage:C:\\Windows\\System32\\Defrag.exe,C:\\Windows\\System32\\Defrag.exe,Value,
SourceImage:C:\\Windows\\System32\\makecab.exe,C:\\Windows\\System32\\makecab.exe,Value,
TargetImage:C:\\Windows\\System32\\conhost.exe,C:\\Windows\\System32\\conhost.exe,Value,
SourceImage:C:\\Windows\\System32\\provtool.exe,C:\\Windows\\System32\\provtool.exe,Value,
TargetImage:C:\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe,Value,
SourceImage:C:\\Windows\\System32\\userinit.exe,C:\\Windows\\System32\\userinit.exe,Value,
TargetImage:C:\\Windows\\explorer.exe,C:\\Windows\\explorer.exe,Value,
SourceImage:\\WINWORD.EXE,\\WINWORD.EXE,Value,
TargetImage:C:\\Program Files (x86)\\,C:\\Program Files (x86)\\,Value,
TargetImage:C:\\Program Files\\,C:\\Program Files\\,Value,
SourceImage:\\SysWOW64\\explorer.exe,\\SysWOW64\\explorer.exe,Value,
TargetImage:C:\\Program Files (x86)\\VMware\\VMware Tools\\vmtoolsd.exe,C:\\Program Files (x86)\\VMware\\VMware Tools\\vmtoolsd.exe,Value,
TargetImage:C:\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe,C:\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe,Value,
EventType:DeleteValue,DeleteValue,Value,
TargetObject:\\Microsoft\\Terminal Server Client\\Default\\MRU,\\Microsoft\\Terminal Server Client\\Default\\MRU,Value,
EventType:DeleteKey,DeleteKey,Value,
TargetObject:\\Microsoft\\Terminal Server Client\\Servers\\,\\Microsoft\\Terminal Server Client\\Servers\\,Value,
EventType:DeleteValue,DeleteValue,Value,
TargetObject:SOFTWARE\\Microsoft\\Windows Defender\\Windows Defender Exploit Guard\\Controlled Folder Access\\ProtectedFolders,SOFTWARE\\Microsoft\\Windows Defender\\Windows Defender Exploit Guard\\Controlled Folder Access\\ProtectedFolders,Value,
EventType:DeleteKey,DeleteKey,Value,
TargetObject:\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Schedule\\TaskCache\\Tree\\,\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Schedule\\TaskCache\\Tree\\,Value,
TargetObject:SD,SD,Value,
EventType:DeleteKey,DeleteKey,Value,
TargetObject:\\shell\\open\\command,\\shell\\open\\command,Value,
Image:C:\\Windows\\system32\\svchost.exe,C:\\Windows\\system32\\svchost.exe,Value,
Image:C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\,C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\,Value,
Image:C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\,C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\,Value,
Image:\\OfficeClickToRun.exe,\\OfficeClickToRun.exe,Value,
Image:C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe,C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe,Value,
Image:\\Dropbox.exe,\\Dropbox.exe,Value,
TargetObject:\\Dropbox.,\\Dropbox.,Value,
Image:\\AppData\\Local\\Temp\\Wireshark_uninstaller.exe,\\AppData\\Local\\Temp\\Wireshark_uninstaller.exe,Value,
TargetObject:\\wireshark-capture-file\\,\\wireshark-capture-file\\,Value,
Image:C:\\Program Files\\Opera\\,C:\\Program Files\\Opera\\,Value,
Image:C:\\Program Files (x86)\\Opera\\,C:\\Program Files (x86)\\Opera\\,Value,
Image:\\installer.exe,\\installer.exe,Value,
Image:peazip,peazip,Value,
TargetObject:\\PeaZip.,\\PeaZip.,Value,
Image:\\Everything.exe,\\Everything.exe,Value,
TargetObject:\\Everything.,\\Everything.,Value,
Image:C:\\Windows\\Installer\\MSI,C:\\Windows\\Installer\\MSI,Value,
Image:C:\\Program Files (x86)\\Java\\,C:\\Program Files (x86)\\Java\\,Value,
Image:\\installer.exe,\\installer.exe,Value,
TargetObject:\\Classes\\WOW6432Node\\CLSID\\{4299124F-F2C3-41b4-9C73-9236B2AD0E8F},\\Classes\\WOW6432Node\\CLSID\\{4299124F-F2C3-41b4-9C73-9236B2AD0E8F},Value,
EventType:DeleteValue,DeleteValue,Value,
TargetObject:\\Microsoft\\Windows\\WindowsAI\\DisableAIDataAnalysis,\\Microsoft\\Windows\\WindowsAI\\DisableAIDataAnalysis,Value,
EventType:DeleteKey,DeleteKey,Value,
TargetObject:{2781761E-28E0-4109-99FE-B9D127C57AFE},{2781761E-28E0-4109-99FE-B9D127C57AFE},Value,
TargetObject:{A7C452EF-8E9F-42EB-9F2B-245613CA0DC9},{A7C452EF-8E9F-42EB-9F2B-245613CA0DC9},Value,
EventType:DeleteKey,DeleteKey,Value,
TargetObject:\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Schedule\\TaskCache\\Tree\\,\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Schedule\\TaskCache\\Tree\\,Value,
TargetObject:Index,Index,Value,
EventType:CreateKey,CreateKey,Value,
TargetObject:\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\VolumeCaches\\,\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\VolumeCaches\\,Value,
TargetObject:\\Active Setup Temp Folders,\\Active Setup Temp Folders,Value,
TargetObject:\\BranchCache,\\BranchCache,Value,
TargetObject:\\Content Indexer Cleaner,\\Content Indexer Cleaner,Value,
TargetObject:\\D3D Shader Cache,\\D3D Shader Cache,Value,
TargetObject:\\Delivery Optimization Files,\\Delivery Optimization Files,Value,
TargetObject:\\Device Driver Packages,\\Device Driver Packages,Value,
TargetObject:\\Diagnostic Data Viewer database files,\\Diagnostic Data Viewer database files,Value,
TargetObject:\\Downloaded Program Files,\\Downloaded Program Files,Value,
TargetObject:\\DownloadsFolder,\\DownloadsFolder,Value,
TargetObject:\\Feedback Hub Archive log files,\\Feedback Hub Archive log files,Value,
TargetObject:\\Internet Cache Files,\\Internet Cache Files,Value,
TargetObject:\\Language Pack,\\Language Pack,Value,
TargetObject:\\Microsoft Office Temp Files,\\Microsoft Office Temp Files,Value,
TargetObject:\\Offline Pages Files,\\Offline Pages Files,Value,
TargetObject:\\Old ChkDsk Files,\\Old ChkDsk Files,Value,
TargetObject:\\Previous Installations,\\Previous Installations,Value,
TargetObject:\\Recycle Bin,\\Recycle Bin,Value,
TargetObject:\\RetailDemo Offline Content,\\RetailDemo Offline Content,Value,
TargetObject:\\Setup Log Files,\\Setup Log Files,Value,
TargetObject:\\System error memory dump files,\\System error memory dump files,Value,
TargetObject:\\System error minidump files,\\System error minidump files,Value,
TargetObject:\\Temporary Files,\\Temporary Files,Value,
