:START_ID,:END_ID,:TYPE,properties
Image:\\CertReq.exe,\\CertReq.exe,Value,
Image:\\Desktopimgdownldr.exe,\\Desktopimgdownldr.exe,Value,
Image:\\esentutl.exe,\\esentutl.exe,Value,
Image:\\finger.exe,\\finger.exe,Value,
Image:\\notepad.exe,\\notepad.exe,Value,
Image:\\AcroRd32.exe,\\AcroRd32.exe,Value,
Image:\\RdrCEF.exe,\\RdrCEF.exe,Value,
Image:\\mshta.exe,\\mshta.exe,Value,
Image:\\hh.exe,\\hh.exe,Value,
TargetFilename:.zip,.zip,Value,
TargetFilename:.rar,.rar,Value,
TargetFilename:.7z,.7z,Value,
TargetFilename:.diagcab,.diagcab,Value,
TargetFilename:.appx,.appx,Value,
TargetFilename:\\Notepad++\\plugins\\,\\Notepad++\\plugins\\,Value,
TargetFilename:.dll,.dll,Value,
Image:\\Notepad++\\updater\\gup.exe,\\Notepad++\\updater\\gup.exe,Value,
Image:C:\\Users\\,C:\\Users\\,Value,
Image:\\AppData\\Local\\Temp\\,\\AppData\\Local\\Temp\\,Value,
Image:\\target.exe,\\target.exe,Value,
Image:Installer.x64.exe,Installer.x64.exe,Value,
TargetFilename:__PSScriptPolicyTest_,__PSScriptPolicyTest_,Value,
Image::\\Program Files\\PowerShell\\7-preview\\pwsh.exe,:\\Program Files\\PowerShell\\7-preview\\pwsh.exe,Value,
Image::\\Program Files\\PowerShell\\7\\pwsh.exe,:\\Program Files\\PowerShell\\7\\pwsh.exe,Value,
Image::\\Windows\\System32\\dsac.exe,:\\Windows\\System32\\dsac.exe,Value,
Image::\\Windows\\System32\\sdiagnhost.exe,:\\Windows\\System32\\sdiagnhost.exe,Value,
Image::\\Windows\\System32\\ServerManager.exe,:\\Windows\\System32\\ServerManager.exe,Value,
Image::\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell_ise.exe,:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell_ise.exe,Value,
Image::\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,Value,
Image::\\Windows\\System32\\wsmprovhost.exe,:\\Windows\\System32\\wsmprovhost.exe,Value,
Image::\\Windows\\SysWOW64\\sdiagnhost.exe,:\\Windows\\SysWOW64\\sdiagnhost.exe,Value,
Image::\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell_ise.exe,:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell_ise.exe,Value,
Image::\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,Value,
TargetFilename:C:\\Windows\\System32\\drivers\\LiveKdD.SYS,C:\\Windows\\System32\\drivers\\LiveKdD.SYS,Value,
Image:\\livekd.exe,\\livekd.exe,Value,
Image:\\livek64.exe,\\livek64.exe,Value,
Image:\\regedit.exe,\\regedit.exe,Value,
TargetFilename:.pdf,.pdf,Value,
TargetFilename:\\\\WindowsPowerShell\\\\Modules\\\\*\\.ps,\\\\WindowsPowerShell\\\\Modules\\\\*\\.ps,Value,
TargetFilename:\\\\WindowsPowerShell\\\\Modules\\\\*\\.dll,\\\\WindowsPowerShell\\\\Modules\\\\*\\.dll,Value,
Image:C:\\WINDOWS\\system32\\WerFault.exe,C:\\WINDOWS\\system32\\WerFault.exe,Value,
TargetFilename:\\lsass,\\lsass,Value,
TargetFilename:lsass.exe,lsass.exe,Value,
TargetFilename:\\Microsoft.VSCode_profile.ps1,\\Microsoft.VSCode_profile.ps1,Value,
TargetFilename:.iso.lnk,.iso.lnk,Value,
TargetFilename:.img.lnk,.img.lnk,Value,
TargetFilename:.vhd.lnk,.vhd.lnk,Value,
TargetFilename:.vhdx.lnk,.vhdx.lnk,Value,
TargetFilename:\\Microsoft\\Windows\\Recent\\,\\Microsoft\\Windows\\Recent\\,Value,
TargetFilename:\\UsageLogs\\cmstp.exe.log,\\UsageLogs\\cmstp.exe.log,Value,
TargetFilename:\\UsageLogs\\cscript.exe.log,\\UsageLogs\\cscript.exe.log,Value,
TargetFilename:\\UsageLogs\\mshta.exe.log,\\UsageLogs\\mshta.exe.log,Value,
TargetFilename:\\UsageLogs\\msxsl.exe.log,\\UsageLogs\\msxsl.exe.log,Value,
TargetFilename:\\UsageLogs\\regsvr32.exe.log,\\UsageLogs\\regsvr32.exe.log,Value,
TargetFilename:\\UsageLogs\\rundll32.exe.log,\\UsageLogs\\rundll32.exe.log,Value,
TargetFilename:\\UsageLogs\\svchost.exe.log,\\UsageLogs\\svchost.exe.log,Value,
TargetFilename:\\UsageLogs\\wscript.exe.log,\\UsageLogs\\wscript.exe.log,Value,
TargetFilename:\\UsageLogs\\wmic.exe.log,\\UsageLogs\\wmic.exe.log,Value,
ParentImage:\\MsiExec.exe,\\MsiExec.exe,Value,
ParentCommandLine: -Embedding, -Embedding,Value,
Image:\\rundll32.exe,\\rundll32.exe,Value,
CommandLine:Temp,Temp,Value,
CommandLine:zzzzInvokeManagedCustomActionOutOfProc,zzzzInvokeManagedCustomActionOutOfProc,Value,
TargetFilename:.scr,.scr,Value,
TargetFilename::\\$WINDOWS.~BT\\NewOS\\,:\\$WINDOWS.~BT\\NewOS\\,Value,
TargetFilename::\\Windows\\System32\\,:\\Windows\\System32\\,Value,
TargetFilename::\\Windows\\SysWOW64\\,:\\Windows\\SysWOW64\\,Value,
TargetFilename::\\Windows\\WinSxS\\,:\\Windows\\WinSxS\\,Value,
TargetFilename::\\WUDownloadCache\\,:\\WUDownloadCache\\,Value,
TargetFilename:\\PROCEXP,\\PROCEXP,Value,
TargetFilename:.sys,.sys,Value,
Image:\\procexp.exe,\\procexp.exe,Value,
Image:\\procexp64.exe,\\procexp64.exe,Value,
TargetFilename:.kirbi,.kirbi,Value,
TargetFilename:mimilsa.log,mimilsa.log,Value,
Image:\\cmd.exe,\\cmd.exe,Value,
Image:\\cscript.exe,\\cscript.exe,Value,
Image:\\mshta.exe,\\mshta.exe,Value,
Image:\\powershell.exe,\\powershell.exe,Value,
Image:\\pwsh.exe,\\pwsh.exe,Value,
Image:\\wscript.exe,\\wscript.exe,Value,
TargetFilename:.dmp,.dmp,Value,
TargetFilename:.dump,.dump,Value,
TargetFilename:.hdmp,.hdmp,Value,
TargetFilename:\\Microsoft\\Windows\\Start Menu\\Programs\\Startup,\\Microsoft\\Windows\\Start Menu\\Programs\\Startup,Value,
TargetFilename:.lnk.{0AFACED1-E828-11D1-9187-B532F1E9575D},.lnk.{0AFACED1-E828-11D1-9187-B532F1E9575D},Value,
Image:\\explorer.exe,\\explorer.exe,Value,
TargetFilename:\\AppData\\Local\\Temp\\,\\AppData\\Local\\Temp\\,Value,
TargetFilename:PROCEXP152.sys,PROCEXP152.sys,Value,
Image:\\procexp64.exe,\\procexp64.exe,Value,
Image:\\procexp.exe,\\procexp.exe,Value,
Image:\\procmon64.exe,\\procmon64.exe,Value,
Image:\\procmon.exe,\\procmon.exe,Value,
Image:\\powershell.exe,\\powershell.exe,Value,
Image:\\pwsh.exe,\\pwsh.exe,Value,
TargetFilename:\\start menu\\programs\\startup\\,\\start menu\\programs\\startup\\,Value,
TargetFilename:.lnk,.lnk,Value,
TargetFilename:\\AppData\\Roaming\\AnyDesk\\user.conf,\\AppData\\Roaming\\AnyDesk\\user.conf,Value,
TargetFilename:\\AppData\\Roaming\\AnyDesk\\system.conf,\\AppData\\Roaming\\AnyDesk\\system.conf,Value,
Image:C:\\WINDOWS\\system32\\wbem\\scrcons.exe,C:\\WINDOWS\\system32\\wbem\\scrcons.exe,Value,
TargetFilename:.pfx,.pfx,Value,
TargetFilename:\\Templates\\Windows\\Windows_TemporaryKey.pfx,\\Templates\\Windows\\Windows_TemporaryKey.pfx,Value,
TargetFilename:\\CMake\\,\\CMake\\,Value,
TargetFilename:\\Microsoft\\Outlook\\VbaProject.OTM,\\Microsoft\\Outlook\\VbaProject.OTM,Value,
Image:\\outlook.exe,\\outlook.exe,Value,
TargetFilename:А,А,Value,
TargetFilename:В,В,Value,
TargetFilename:Е,Е,Value,
TargetFilename:К,К,Value,
TargetFilename:М,М,Value,
TargetFilename:Н,Н,Value,
TargetFilename:О,О,Value,
TargetFilename:Р,Р,Value,
TargetFilename:С,С,Value,
TargetFilename:Т,Т,Value,
TargetFilename:Х,Х,Value,
TargetFilename:Ѕ,Ѕ,Value,
TargetFilename:І,І,Value,
TargetFilename:Ј,Ј,Value,
TargetFilename:Ү,Ү,Value,
TargetFilename:Ӏ,Ӏ,Value,
TargetFilename:Ԍ,Ԍ,Value,
TargetFilename:Ԛ,Ԛ,Value,
TargetFilename:Ԝ,Ԝ,Value,
TargetFilename:Α,Α,Value,
TargetFilename:Β,Β,Value,
TargetFilename:Ε,Ε,Value,
TargetFilename:Ζ,Ζ,Value,
TargetFilename:Η,Η,Value,
TargetFilename:Ι,Ι,Value,
TargetFilename:Κ,Κ,Value,
TargetFilename:Μ,Μ,Value,
TargetFilename:Ν,Ν,Value,
TargetFilename:Ο,Ο,Value,
TargetFilename:Ρ,Ρ,Value,
TargetFilename:Τ,Τ,Value,
TargetFilename:Υ,Υ,Value,
TargetFilename:Χ,Χ,Value,
TargetFilename:а,а,Value,
TargetFilename:е,е,Value,
TargetFilename:о,о,Value,
TargetFilename:р,р,Value,
TargetFilename:с,с,Value,
TargetFilename:х,х,Value,
TargetFilename:ѕ,ѕ,Value,
TargetFilename:і,і,Value,
TargetFilename:ӏ,ӏ,Value,
TargetFilename:ј,ј,Value,
TargetFilename:һ,һ,Value,
TargetFilename:ԁ,ԁ,Value,
TargetFilename:ԛ,ԛ,Value,
TargetFilename:ԝ,ԝ,Value,
TargetFilename:ο,ο,Value,
Image:\\onenote.exe,\\onenote.exe,Value,
Image:\\onenotem.exe,\\onenotem.exe,Value,
Image:\\onenoteim.exe,\\onenoteim.exe,Value,
TargetFilename:\\AppData\\Local\\Temp\\OneNote\\,\\AppData\\Local\\Temp\\OneNote\\,Value,
TargetFilename:.bat,.bat,Value,
TargetFilename:.chm,.chm,Value,
TargetFilename:.cmd,.cmd,Value,
TargetFilename:.dll,.dll,Value,
TargetFilename:.exe,.exe,Value,
TargetFilename:.hta,.hta,Value,
TargetFilename:.htm,.htm,Value,
TargetFilename:.html,.html,Value,
TargetFilename:.js,.js,Value,
TargetFilename:.lnk,.lnk,Value,
TargetFilename:.ps1,.ps1,Value,
TargetFilename:.vbe,.vbe,Value,
TargetFilename:.vbs,.vbs,Value,
TargetFilename:.wsf,.wsf,Value,
Image:\\mobsync.exe,\\mobsync.exe,Value,
TargetFilename:.dll,.dll,Value,
TargetFilename:.exe,.exe,Value,
TargetFilename:\\procmon,\\procmon,Value,
TargetFilename:.sys,.sys,Value,
Image:\\procmon.exe,\\procmon.exe,Value,
Image:\\procmon64.exe,\\procmon64.exe,Value,
TargetFilename:\\Windows\\System32\\CodeIntegrity\\,\\Windows\\System32\\CodeIntegrity\\,Value,
Image:\\Microsoft.ConfigurationManagement.exe,\\Microsoft.ConfigurationManagement.exe,Value,
Image:\\WDAC Wizard.exe,\\WDAC Wizard.exe,Value,
Image:C:\\Program Files\\PowerShell\\7-preview\\pwsh.exe,C:\\Program Files\\PowerShell\\7-preview\\pwsh.exe,Value,
Image:C:\\Program Files\\PowerShell\\7\\pwsh.exe,C:\\Program Files\\PowerShell\\7\\pwsh.exe,Value,
Image:C:\\Windows\\System32\\dllhost.exe,C:\\Windows\\System32\\dllhost.exe,Value,
Image:C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell_ise.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell_ise.exe,Value,
Image:C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,Value,
Image:C:\\Windows\\SysWOW64\\dllhost.exe,C:\\Windows\\SysWOW64\\dllhost.exe,Value,
Image:C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell_ise.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell_ise.exe,Value,
Image:C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,Value,
Image:System,System,Value,
TargetFilename:C:\\Users\\,C:\\Users\\,Value,
TargetFilename:\\AppData\\Local\\Temp\\system32\\winsat.exe,\\AppData\\Local\\Temp\\system32\\winsat.exe,Value,
TargetFilename:\\AppData\\Local\\Temp\\system32\\winmm.dll,\\AppData\\Local\\Temp\\system32\\winmm.dll,Value,
TargetFilename::\\Users\\,:\\Users\\,Value,
TargetFilename:\\.config\\rclone\\,\\.config\\rclone\\,Value,
TargetFilename:\\TeamViewer_Desktop.exe,\\TeamViewer_Desktop.exe,Value,
TargetFilename:\\\\\\\\127.0.0,\\\\\\\\127.0.0,Value,
