:START_ID,:END_ID,:TYPE,properties
selection0749,RelativeTargetName:.tmp,Searches,
selection0751,AttributeLDAPDisplayName:msDS-AllowedToDelegateTo,Searches,
selection0752,ObjectClass:user,Searches,
selection0752,AttributeLDAPDisplayName:servicePrincipalName,Searches,
selection0753,AttributeLDAPDisplayName:msDS-AllowedToActOnBehalfOfOtherIdentity,Searches,
filter0250,AllowedToDelegateTo:,Searches,
filter0250,AllowedToDelegateTo:-,Searches,
filter0251,AllowedToDelegateTo:None,Searches,
selection0754,RelativeTargetName:\\Internet Explorer\\iertutil.dll,Searches,
filter0252,SubjectUserName:$,Searches,
selection0755,PrivilegeList:SeLoadDriverPrivilege,Searches,
selection0755,Service:-,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\Dism.exe,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\rundll32.exe,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\fltMC.exe,Searches,
filter0253,ProcessName:C:\\Windows\\HelpPane.exe,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\mmc.exe,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\svchost.exe,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\wimserv.exe,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\RuntimeBroker.exe,Searches,
filter0253,ProcessName:C:\\Windows\\System32\\SystemSettingsBroker.exe,Searches,
filter0253,ProcessName:C:\\Windows\\explorer.exe,Searches,
filter0254,ProcessName:\\procexp64.exe,Searches,
filter0254,ProcessName:\\procexp.exe,Searches,
filter0254,ProcessName:\\procmon64.exe,Searches,
filter0254,ProcessName:\\procmon.exe,Searches,
filter0254,ProcessName:\\Google\\Chrome\\Application\\chrome.exe,Searches,
filter0254,ProcessName:\\AppData\\Local\\Microsoft\\Teams\\current\\Teams.exe,Searches,
filter0255,ProcessName:C:\\Program Files\\WindowsApps\\Microsoft,Searches,
selection0756,SamAccountName:ANONYMOUS,Searches,
selection0756,SamAccountName:LOGON,Searches,
selection0757,TicketEncryptionType:0x17,Searches,
selection0757,ServiceName:krbtgt,Searches,
selection0757,PreAuthType:0,Searches,
selection0758,RelativeTargetName:\\wbem\\wbemcomn.dll,Searches,
filter0256,SubjectUserName:$,Searches,
selection0759,AccessList:%%5392,Searches,
selection0759,ObjectServer:Security Account Manager,Searches,
selection0760,ServiceFileName:ADMIN$,Searches,
selection0760,ServiceFileName:.exe,Searches,
selection0761,ServiceFileName:%COMSPEC%,Searches,
selection0761,ServiceFileName:start,Searches,
selection0761,ServiceFileName:powershell,Searches,
selection0762,ServiceFileName:powershell -nop -w hidden -encodedcommand,Searches,
selection0763,ServiceFileName:IEX (New-Object Net.Webclient).DownloadString('http://127.0.0.1:,Searches,
selection0764,ProcessName:\\cmd.exe,Searches,
selection0764,ProcessName:\\powershell.exe,Searches,
selection0764,ProcessName:\\pwsh.exe,Searches,
selection0764,ProcessName:\\winrs.exe,Searches,
selection0764,ProcessName:\\wmic.exe,Searches,
selection0764,ProcessName:\\net.exe,Searches,
selection0764,ProcessName:\\net1.exe,Searches,
selection0764,ProcessName:\\reg.exe,Searches,
filter0257,TargetServerName:localhost,Searches,
filter0258,SubjectUserName:$,Searches,
filter0258,TargetUserName:$,Searches,
selection0767,SidHistory:-,Searches,
selection0767,SidHistory:%%1793,Searches,
filter0259,SidHistory:None,Searches,
selection0768,Status:0x9,Searches,
selection0768,Status:0xA,Searches,
selection0768,Status:0xB,Searches,
selection0768,Status:0xF,Searches,
selection0768,Status:0x10,Searches,
selection0768,Status:0x11,Searches,
selection0768,Status:0x13,Searches,
selection0768,Status:0x14,Searches,
selection0768,Status:0x1A,Searches,
selection0768,Status:0x1F,Searches,
selection0768,Status:0x21,Searches,
selection0768,Status:0x22,Searches,
selection0768,Status:0x23,Searches,
selection0768,Status:0x24,Searches,
selection0768,Status:0x26,Searches,
selection0768,Status:0x27,Searches,
selection0768,Status:0x28,Searches,
selection0768,Status:0x29,Searches,
selection0768,Status:0x2C,Searches,
selection0768,Status:0x2D,Searches,
selection0768,Status:0x2E,Searches,
selection0768,Status:0x2F,Searches,
selection0768,Status:0x31,Searches,
selection0768,Status:0x32,Searches,
selection0768,Status:0x3E,Searches,
selection0768,Status:0x3F,Searches,
selection0768,Status:0x40,Searches,
selection0768,Status:0x41,Searches,
selection0768,Status:0x43,Searches,
selection0768,Status:0x44,Searches,
filter0260,FilterOrigin:AppContainer Loopback,Searches,
filter0261,Application:\\thor.exe,Searches,
filter0261,Application:\\thor64.exe,Searches,
selection0770,AccessList:%%4417,Searches,
selection0770,AccessList:%%4418,Searches,
selection0770,ObjectName:\\Microsoft\\Windows Defender\\Exclusions\\,Searches,
selection0771,Status:0xC0000072,Searches,
selection0771,Status:0xC000006F,Searches,
selection0771,Status:0xC0000070,Searches,
selection0771,Status:0xC0000413,Searches,
selection0771,Status:0xC000018C,Searches,
selection0771,Status:0xC000015B,Searches,
filter0262,SubjectUserSid:S-1-0-0,Searches,
selection0772,ObjectType:Key,Searches,
selection0772,ObjectName:\\REGISTRY\\MACHINE\\SOFTWARE\\Microsoft\\ADHealthAgent,Searches,
filter0263,ProcessName:Microsoft.Identity.Health.Adfs.DiagnosticsAgent.exe,Searches,
filter0263,ProcessName:Microsoft.Identity.Health.Adfs.InsightsService.exe,Searches,
filter0263,ProcessName:Microsoft.Identity.Health.Adfs.MonitoringAgent.Startup.exe,Searches,
filter0263,ProcessName:Microsoft.Identity.Health.Adfs.PshSurrogate.exe,Searches,
