:START_ID,:END_ID,:TYPE,properties
ScriptBlockText,Invoke-ThunderStruck,Has Artifact,
ScriptBlockText,Invoke-TokenManipulation,Has Artifact,
ScriptBlockText,Invoke-Tokenvator,Has Artifact,
ScriptBlockText,Invoke-TotalExec,Has Artifact,
ScriptBlockText,Invoke-UrbanBishop,Has Artifact,
ScriptBlockText,Invoke-UserHunter,Has Artifact,
ScriptBlockText,Invoke-VoiceTroll,Has Artifact,
ScriptBlockText,Invoke-Whisker,Has Artifact,
ScriptBlockText,Invoke-WinEnum,Has Artifact,
ScriptBlockText,Invoke-winPEAS,Has Artifact,
ScriptBlockText,Invoke-WireTap,Has Artifact,
ScriptBlockText,Invoke-WmiCommand,Has Artifact,
ScriptBlockText,Invoke-WMIExec,Has Artifact,
ScriptBlockText,Invoke-WScriptBypassUAC,Has Artifact,
ScriptBlockText,Invoke-Zerologon,Has Artifact,
ScriptBlockText,MailRaider,Has Artifact,
ScriptBlockText,New-ADIDNSNode,Has Artifact,
ScriptBlockText,New-HoneyHash,Has Artifact,
ScriptBlockText,New-InMemoryModule,Has Artifact,
ScriptBlockText,New-SOASerialNumberArray,Has Artifact,
ScriptBlockText,Out-Minidump,Has Artifact,
ScriptBlockText,PowerBreach,Has Artifact,
ScriptBlockText,powercat ,Has Artifact,
ScriptBlockText,PowerUp,Has Artifact,
ScriptBlockText,PowerView,Has Artifact,
ScriptBlockText,Remove-ADIDNSNode,Has Artifact,
ScriptBlockText,Remove-Update,Has Artifact,
ScriptBlockText,Rename-ADIDNSNode,Has Artifact,
ScriptBlockText,Revoke-ADIDNSPermission,Has Artifact,
ScriptBlockText,Set-ADIDNSNode,Has Artifact,
ScriptBlockText,Show-TargetScreen,Has Artifact,
ScriptBlockText,Start-CaptureServer,Has Artifact,
ScriptBlockText,Start-Dnscat2,Has Artifact,
ScriptBlockText,Start-WebcamRecorder,Has Artifact,
ScriptBlockText,VolumeShadowCopyTools,Has Artifact,
ScriptBlockText,New-VM,Has Artifact,
ScriptBlockText,Set-VMFirmware,Has Artifact,
ScriptBlockText,Start-VM,Has Artifact,
ScriptBlockText,PSAsyncShell,Has Artifact,
ScriptBlockText,[Credentials],Has Artifact,
ScriptBlockText,[Veeam.Backup.Common.ProtectedStorage]::GetLocalString,Has Artifact,
ScriptBlockText,Invoke-Sqlcmd,Has Artifact,
ScriptBlockText,Veeam Backup and Replication,Has Artifact,
ScriptBlockText,Enable-PSRemoting ,Has Artifact,
ScriptBlockText,Get-Process lsass,Has Artifact,
ScriptBlockText,System.DirectoryServices.AccountManagement,Has Artifact,
ScriptBlockText,"cmd.{0,5}(?:/c|/r).+powershell.+(?:\\$?\\{?input\\}?|noexit).+""",Has Artifact,
ScriptBlockText,"(Copy-Item|cpi) .{2,128} -Destination .{1,32}\\\\Windows\\\\(System32|SysWOW64)",Has Artifact,
ScriptBlockText,Enable-WindowsOptionalFeature,Has Artifact,
