:START_ID,:END_ID,:TYPE,properties
c-useragent,mozzzzzzzzzzz,Has Artifact,
c-useragent,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0,Has Artifact,
c-useragent,Havana/0.1,Has Artifact,
c-useragent,antSword/v2.1,Has Artifact,
c-useragent,rqwrwqrqwrqw,Has Artifact,
c-useragent,qwrqrwrqwrqwr,Has Artifact,
c-useragent,rc2.0/client,Has Artifact,
c-useragent,TakeMyPainBack,Has Artifact,
c-useragent,xxx,Has Artifact,
c-useragent,20112211,Has Artifact,
c-useragent,23591,Has Artifact,
c-useragent,901785252112,Has Artifact,
c-useragent,1235125521512,Has Artifact,
c-useragent,125122112551,Has Artifact,
c-useragent,B1D3N_RIM_MY_ASS,Has Artifact,
c-useragent,AYAYAYAY1337,Has Artifact,
c-useragent,iMightJustPayMySelfForAFeature,Has Artifact,
c-useragent,ForAFeature,Has Artifact,
c-useragent,Ares_ldr_v_*,Has Artifact,
c-useragent,Microsoft Internet Explorer,Has Artifact,
c-useragent,CLCTR,Has Artifact,
c-useragent,uploader,Has Artifact,
c-useragent,agent,Has Artifact,
c-useragent,License,Has Artifact,
c-useragent,vb wininet,Has Artifact,
c-useragent,Client,Has Artifact,
c-useragent,Lilith-Bot/3.0,Has Artifact,
c-useragent,svc/1.0,Has Artifact,
c-useragent,WSHRAT,Has Artifact,
c-useragent,ZeroStresser Botnet/1.5,Has Artifact,
c-useragent,OK,Has Artifact,
c-useragent,Project1sqlite,Has Artifact,
c-useragent,Project1,Has Artifact,
c-useragent,DuckTales,Has Artifact,
c-useragent,Zadanie,Has Artifact,
c-useragent,GunnaWunnaBlueTips,Has Artifact,
c-useragent,Xlmst,Has Artifact,
c-useragent,GeekingToTheMoon,Has Artifact,
c-useragent,SunShineMoonLight,Has Artifact,
c-useragent,BunnyRequester,Has Artifact,
c-useragent,BunnyTasks,Has Artifact,
c-useragent,BunnyStealer,Has Artifact,
c-useragent,BunnyLoader_Dropper,Has Artifact,
c-useragent,BunnyLoader,Has Artifact,
c-useragent,BunnyShell,Has Artifact,
c-useragent,SPARK-COMMIT,Has Artifact,
c-useragent,4B4DB4B3,Has Artifact,
c-useragent,SouthSide,Has Artifact,
c-useragent,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Tob 1.1),Has Artifact,
c-useragent,Q2hyb21l,Has Artifact,
c-useragent,QXBwbGVXZWJLaX,Has Artifact,
c-useragent,RGFsdmlr,Has Artifact,
c-useragent,TW96aWxsY,Has Artifact,
cs-method,POST,Has Artifact,
c-uri,/mgmt/tm/util/bash,Has Artifact,
cs-host,api.telegram.org,Has Artifact,
c-useragent,=,Has Artifact,
c-uri,momyshark\\?key=,Has Artifact,
c-useragent,,Has Artifact,
c-uri,/pwndrop/,Has Artifact,
c-useragent,Microsoft-WebDAV-MiniRedir/,Has Artifact,
cs-method,GET,Has Artifact,
c-uri,.7z,Has Artifact,
c-uri,.bat,Has Artifact,
c-uri,.dat,Has Artifact,
c-uri,.cmd,Has Artifact,
c-uri,.exe,Has Artifact,
c-uri,.js,Has Artifact,
c-uri,.lnk,Has Artifact,
c-uri,.ps1,Has Artifact,
c-uri,.rar,Has Artifact,
c-uri,.url,Has Artifact,
c-uri,.vbe,Has Artifact,
c-uri,.vbs,Has Artifact,
c-uri,.zip,Has Artifact,
c-useragent,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Has Artifact,
cs-method,GET,Has Artifact,
c-uri,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,Has Artifact,
cs-host,www.amazon.com,Has Artifact,
cs-cookie,=csm-hit=s-24KU11BB82RZSYGJ3BDK|1419899012996,Has Artifact,
c-useragent,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,Has Artifact,
cs-method,POST,Has Artifact,
c-uri,/N4215/adj/amzn.us.sr.aps,Has Artifact,
cs-host,www.amazon.com,Has Artifact,
c-useragent,Mozilla/4.0 (compatible; MSIE 6.0;Windows NT 5.1),Has Artifact,
c-useragent,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E ),Has Artifact,
c-useragent,Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 5.2) Java/1.5.0_08,Has Artifact,
c-useragent,; MANM; MANM),Has Artifact,
c-uri,/oscp/,Has Artifact,
cs-host,ocsp.verisign.com,Has Artifact,
cs-method,GET,Has Artifact,
