:START_ID,:END_ID,:TYPE,properties
Potential LethalHTA Technique Execution,t1218.005,Monitors for,
Potential LethalHTA Technique Execution,defense-evasion,Monitors for,
Potential Arbitrary DLL Load Using Winword,t1202,Monitors for,
Potential Arbitrary DLL Load Using Winword,defense-evasion,Monitors for,
Ping Hex IP,t1140,Monitors for,
Ping Hex IP,t1027,Monitors for,
Ping Hex IP,defense-evasion,Monitors for,
Potential Reconnaissance For Cached Credentials Via Cmdkey.EXE,t1003.005,Monitors for,
Potential Reconnaissance For Cached Credentials Via Cmdkey.EXE,credential-access,Monitors for,
Always Install Elevated Windows Installer,t1548.002,Monitors for,
Always Install Elevated Windows Installer,privilege-escalation,Monitors for,
Suspicious Msiexec Execute Arbitrary DLL,t1218.007,Monitors for,
Suspicious Msiexec Execute Arbitrary DLL,defense-evasion,Monitors for,
Bad Opsec Defaults Sacrificial Processes With Improper Arguments,t1218.011,Monitors for,
Bad Opsec Defaults Sacrificial Processes With Improper Arguments,defense-evasion,Monitors for,
Remote File Download Via Desktopimgdownldr Utility,t1105,Monitors for,
Remote File Download Via Desktopimgdownldr Utility,command-and-control,Monitors for,
CodePage Modification Via MODE.COM To Russian Language,t1036,Monitors for,
CodePage Modification Via MODE.COM To Russian Language,defense-evasion,Monitors for,
Suspicious Recursive Takeown,t1222.001,Monitors for,
Suspicious Recursive Takeown,defense-evasion,Monitors for,
Uncommon Child Process Of Setres.EXE,t1218,Monitors for,
Uncommon Child Process Of Setres.EXE,t1202,Monitors for,
Uncommon Child Process Of Setres.EXE,defense-evasion,Monitors for,
Potential Product Class Reconnaissance Via Wmic.EXE,t1047,Monitors for,
Potential Product Class Reconnaissance Via Wmic.EXE,t1082,Monitors for,
Potential Product Class Reconnaissance Via Wmic.EXE,execution,Monitors for,
Potential Product Class Reconnaissance Via Wmic.EXE,discovery,Monitors for,
LSASS Process Reconnaissance Via Findstr.EXE,t1552.006,Monitors for,
LSASS Process Reconnaissance Via Findstr.EXE,credential-access,Monitors for,
Shell Process Spawned by Java.EXE,initial-access,Monitors for,
Shell Process Spawned by Java.EXE,persistence,Monitors for,
Shell Process Spawned by Java.EXE,privilege-escalation,Monitors for,
Remote Access Tool - ScreenConnect Server Web Shell Execution,t1190,Monitors for,
Remote Access Tool - ScreenConnect Server Web Shell Execution,initial-access,Monitors for,
Potential Remote Desktop Tunneling,t1021,Monitors for,
Potential Remote Desktop Tunneling,lateral-movement,Monitors for,
Tor Client/Browser Execution,t1090.003,Monitors for,
Tor Client/Browser Execution,command-and-control,Monitors for,
Enumerate All Information With Whoami.EXE,t1033,Monitors for,
Enumerate All Information With Whoami.EXE,discovery,Monitors for,
Potential RDP Session Hijacking Activity,execution,Monitors for,
Sdclt Child Processes,t1548.002,Monitors for,
Sdclt Child Processes,privilege-escalation,Monitors for,
Potential WinAPI Calls Via CommandLine,t1106,Monitors for,
Potential WinAPI Calls Via CommandLine,execution,Monitors for,
Potentially Suspicious Child Process Of VsCode,t1218,Monitors for,
Potentially Suspicious Child Process Of VsCode,t1202,Monitors for,
Potentially Suspicious Child Process Of VsCode,execution,Monitors for,
Potentially Suspicious Child Process Of VsCode,defense-evasion,Monitors for,
Potential Credential Dumping Via WER,t1003.001,Monitors for,
Potential Credential Dumping Via WER,credential-access,Monitors for,
New Virtual Smart Card Created Via TpmVscMgr.EXE,execution,Monitors for,
Suspicious Shells Spawn by Java Utility Keytool,initial-access,Monitors for,
Suspicious Shells Spawn by Java Utility Keytool,persistence,Monitors for,
Suspicious Shells Spawn by Java Utility Keytool,privilege-escalation,Monitors for,
Suspicious CustomShellHost Execution,t1216,Monitors for,
Suspicious CustomShellHost Execution,defense-evasion,Monitors for,
Potential Persistence Attempt Via Existing Service Tampering,t1543.003,Monitors for,
Potential Persistence Attempt Via Existing Service Tampering,t1574.011,Monitors for,
Potential Persistence Attempt Via Existing Service Tampering,persistence,Monitors for,
Non-privileged Usage of Reg or Powershell,t1112,Monitors for,
Non-privileged Usage of Reg or Powershell,defense-evasion,Monitors for,
