:START_ID,:END_ID,:TYPE,properties
Possible DC Shadow Attack,defense-evasion,Monitors for,
Processes Accessing the Microphone and Webcam,t1123,Monitors for,
Processes Accessing the Microphone and Webcam,collection,Monitors for,
Suspicious Teams Application Related ObjectAcess Event,t1528,Monitors for,
Suspicious Teams Application Related ObjectAcess Event,credential-access,Monitors for,
Group Policy Abuse for Privilege Addition,t1484.001,Monitors for,
Group Policy Abuse for Privilege Addition,privilege-escalation,Monitors for,
Mimikatz DC Sync,t1003.006,Monitors for,
Mimikatz DC Sync,s0002,Monitors for,
Mimikatz DC Sync,credential-access,Monitors for,
Transferring Files with Credential Data via Network Shares,t1003.002,Monitors for,
Transferring Files with Credential Data via Network Shares,t1003.001,Monitors for,
Transferring Files with Credential Data via Network Shares,t1003.003,Monitors for,
Transferring Files with Credential Data via Network Shares,credential-access,Monitors for,
Uncommon Outbound Kerberos Connection - Security,t1558.003,Monitors for,
Uncommon Outbound Kerberos Connection - Security,lateral-movement,Monitors for,
Uncommon Outbound Kerberos Connection - Security,credential-access,Monitors for,
User Couldn't Call a Privileged Service 'LsaRegisterLogonProcess',t1558.003,Monitors for,
User Couldn't Call a Privileged Service 'LsaRegisterLogonProcess',lateral-movement,Monitors for,
User Couldn't Call a Privileged Service 'LsaRegisterLogonProcess',privilege-escalation,Monitors for,
ADCS Certificate Template Configuration Vulnerability with Risky EKU,privilege-escalation,Monitors for,
ADCS Certificate Template Configuration Vulnerability with Risky EKU,credential-access,Monitors for,
Meterpreter or Cobalt Strike Getsystem Service Installation - Security,t1134.001,Monitors for,
Meterpreter or Cobalt Strike Getsystem Service Installation - Security,t1134.002,Monitors for,
Meterpreter or Cobalt Strike Getsystem Service Installation - Security,privilege-escalation,Monitors for,
Potential Kerberos Coercion by Spoofing SPNs via DNS Manipulation,t1557.003,Monitors for,
Potential Kerberos Coercion by Spoofing SPNs via DNS Manipulation,credential-access,Monitors for,
Potential Kerberos Coercion by Spoofing SPNs via DNS Manipulation,persistence,Monitors for,
Potential Kerberos Coercion by Spoofing SPNs via DNS Manipulation,privilege-escalation,Monitors for,
Metasploit Or Impacket Service Installation Via SMB PsExec,t1021.002,Monitors for,
Metasploit Or Impacket Service Installation Via SMB PsExec,t1570,Monitors for,
Metasploit Or Impacket Service Installation Via SMB PsExec,t1569.002,Monitors for,
Metasploit Or Impacket Service Installation Via SMB PsExec,lateral-movement,Monitors for,
Metasploit Or Impacket Service Installation Via SMB PsExec,execution,Monitors for,
LSASS Access From Non System Account,t1003.001,Monitors for,
LSASS Access From Non System Account,credential-access,Monitors for,
DPAPI Domain Master Key Backup Attempt,t1003.004,Monitors for,
DPAPI Domain Master Key Backup Attempt,credential-access,Monitors for,
ETW Logging Disabled In .NET Processes - Registry,t1112,Monitors for,
ETW Logging Disabled In .NET Processes - Registry,t1562,Monitors for,
ETW Logging Disabled In .NET Processes - Registry,defense-evasion,Monitors for,
Important Scheduled Task Deleted/Disabled,t1053.005,Monitors for,
Important Scheduled Task Deleted/Disabled,execution,Monitors for,
Important Scheduled Task Deleted/Disabled,privilege-escalation,Monitors for,
Important Scheduled Task Deleted/Disabled,persistence,Monitors for,
Potential Secure Deletion with SDelete,t1070.004,Monitors for,
Potential Secure Deletion with SDelete,t1027.005,Monitors for,
Potential Secure Deletion with SDelete,t1485,Monitors for,
Potential Secure Deletion with SDelete,t1553.002,Monitors for,
Potential Secure Deletion with SDelete,s0195,Monitors for,
Potential Secure Deletion with SDelete,impact,Monitors for,
Potential Secure Deletion with SDelete,defense-evasion,Monitors for,
Invoke-Obfuscation VAR+ Launcher - Security,t1027,Monitors for,
Invoke-Obfuscation VAR+ Launcher - Security,t1059.001,Monitors for,
Invoke-Obfuscation VAR+ Launcher - Security,defense-evasion,Monitors for,
Invoke-Obfuscation VAR+ Launcher - Security,execution,Monitors for,
Remote Task Creation via ATSVC Named Pipe,t1053.002,Monitors for,
Remote Task Creation via ATSVC Named Pipe,lateral-movement,Monitors for,
Remote Task Creation via ATSVC Named Pipe,persistence,Monitors for,
HackTool - EDRSilencer Execution - Filter Added,t1562,Monitors for,
HackTool - EDRSilencer Execution - Filter Added,defense-evasion,Monitors for,
Invoke-Obfuscation STDIN+ Launcher - Security,t1027,Monitors for,
Invoke-Obfuscation STDIN+ Launcher - Security,t1059.001,Monitors for,
Invoke-Obfuscation STDIN+ Launcher - Security,defense-evasion,Monitors for,
Invoke-Obfuscation STDIN+ Launcher - Security,execution,Monitors for,
Windows Pcap Drivers,t1040,Monitors for,
Windows Pcap Drivers,discovery,Monitors for,
Windows Pcap Drivers,credential-access,Monitors for,
DCERPC SMB Spoolss Named Pipe,t1021.002,Monitors for,
DCERPC SMB Spoolss Named Pipe,lateral-movement,Monitors for,
Password Change on Directory Service Restore Mode (DSRM) Account,t1098,Monitors for,
Password Change on Directory Service Restore Mode (DSRM) Account,persistence,Monitors for,
Invoke-Obfuscation Via Use Rundll32 - Security,t1027,Monitors for,
Invoke-Obfuscation Via Use Rundll32 - Security,t1059.001,Monitors for,
Invoke-Obfuscation Via Use Rundll32 - Security,defense-evasion,Monitors for,
Invoke-Obfuscation Via Use Rundll32 - Security,execution,Monitors for,
Reconnaissance Activity,t1087.002,Monitors for,
Reconnaissance Activity,t1069.002,Monitors for,
Reconnaissance Activity,s0039,Monitors for,
Reconnaissance Activity,discovery,Monitors for,
Windows Filtering Platform Blocked Connection From EDR Agent Binary,t1562,Monitors for,
Windows Filtering Platform Blocked Connection From EDR Agent Binary,defense-evasion,Monitors for,
External Remote SMB Logon from Public IP,t1133,Monitors for,
External Remote SMB Logon from Public IP,t1078,Monitors for,
External Remote SMB Logon from Public IP,t1110,Monitors for,
External Remote SMB Logon from Public IP,initial-access,Monitors for,
External Remote SMB Logon from Public IP,credential-access,Monitors for,
Pass the Hash Activity 2,t1550.002,Monitors for,
Pass the Hash Activity 2,lateral-movement,Monitors for,
Scanner PoC for CVE-2019-0708 RDP RCE Vuln,t1210,Monitors for,
Scanner PoC for CVE-2019-0708 RDP RCE Vuln,lateral-movement,Monitors for,
DiagTrackEoP Default Login Username,privilege-escalation,Monitors for,
RDP Login from Localhost,t1021.001,Monitors for,
RDP Login from Localhost,lateral-movement,Monitors for,
External Remote RDP Logon from Public IP,t1133,Monitors for,
External Remote RDP Logon from Public IP,t1078,Monitors for,
External Remote RDP Logon from Public IP,t1110,Monitors for,
External Remote RDP Logon from Public IP,initial-access,Monitors for,
External Remote RDP Logon from Public IP,credential-access,Monitors for,
Potential Privilege Escalation via Local Kerberos Relay over LDAP,t1548,Monitors for,
Potential Privilege Escalation via Local Kerberos Relay over LDAP,privilege-escalation,Monitors for,
Potential Privilege Escalation via Local Kerberos Relay over LDAP,credential-access,Monitors for,
Failed Logon From Public IP,t1078,Monitors for,
Failed Logon From Public IP,t1190,Monitors for,
Failed Logon From Public IP,t1133,Monitors for,
Failed Logon From Public IP,initial-access,Monitors for,
Failed Logon From Public IP,persistence,Monitors for,
Successful Overpass the Hash Attempt,t1550.002,Monitors for,
