:START_ID,:END_ID,:TYPE,properties
HackTool - SharpView Execution,t1135,Monitors for,
HackTool - SharpView Execution,t1033,Monitors for,
HackTool - SharpView Execution,discovery,Monitors for,
HackTool - Windows Credential Editor (WCE) Execution,t1003.001,Monitors for,
HackTool - Windows Credential Editor (WCE) Execution,s0005,Monitors for,
HackTool - Windows Credential Editor (WCE) Execution,credential-access,Monitors for,
Conhost Spawned By Uncommon Parent Process,t1059,Monitors for,
Conhost Spawned By Uncommon Parent Process,execution,Monitors for,
Sysprep on AppData Folder,t1059,Monitors for,
Sysprep on AppData Folder,execution,Monitors for,
Suspicious DumpMinitool Execution,t1036,Monitors for,
Suspicious DumpMinitool Execution,t1003.001,Monitors for,
Suspicious DumpMinitool Execution,defense-evasion,Monitors for,
Suspicious DumpMinitool Execution,credential-access,Monitors for,
PUA - Fast Reverse Proxy (FRP) Execution,t1090,Monitors for,
PUA - Fast Reverse Proxy (FRP) Execution,command-and-control,Monitors for,
OneNote.EXE Execution of Malicious Embedded Scripts,t1218.001,Monitors for,
OneNote.EXE Execution of Malicious Embedded Scripts,defense-evasion,Monitors for,
Renamed Cloudflared.EXE Execution,t1090.001,Monitors for,
Renamed Cloudflared.EXE Execution,command-and-control,Monitors for,
LOL-Binary Copied From System Directory,t1036.003,Monitors for,
LOL-Binary Copied From System Directory,defense-evasion,Monitors for,
Potential PowerShell Command Line Obfuscation,t1027,Monitors for,
Potential PowerShell Command Line Obfuscation,t1059.001,Monitors for,
Potential PowerShell Command Line Obfuscation,execution,Monitors for,
Potential PowerShell Command Line Obfuscation,defense-evasion,Monitors for,
Process Creation Using Sysnative Folder,t1055,Monitors for,
Process Creation Using Sysnative Folder,defense-evasion,Monitors for,
Process Creation Using Sysnative Folder,privilege-escalation,Monitors for,
Browser Started with Remote Debugging,t1185,Monitors for,
Browser Started with Remote Debugging,credential-access,Monitors for,
Browser Started with Remote Debugging,collection,Monitors for,
WebDav Client Execution Via Rundll32.EXE,t1048.003,Monitors for,
WebDav Client Execution Via Rundll32.EXE,exfiltration,Monitors for,
Rebuild Performance Counter Values Via Lodctr.EXE,execution,Monitors for,
Uncommon Child Process Of AddinUtil.EXE,t1218,Monitors for,
Uncommon Child Process Of AddinUtil.EXE,defense-evasion,Monitors for,
Potential Privilege Escalation via Service Permissions Weakness,t1574.011,Monitors for,
Potential Privilege Escalation via Service Permissions Weakness,privilege-escalation,Monitors for,
Remote Access Tool - Potential MeshAgent Execution - Windows,t1219.002,Monitors for,
Remote Access Tool - Potential MeshAgent Execution - Windows,command-and-control,Monitors for,
Suspicious XOR Encoded PowerShell Command,t1059.001,Monitors for,
Suspicious XOR Encoded PowerShell Command,t1140,Monitors for,
Suspicious XOR Encoded PowerShell Command,t1027,Monitors for,
Suspicious XOR Encoded PowerShell Command,defense-evasion,Monitors for,
Suspicious XOR Encoded PowerShell Command,execution,Monitors for,
AgentExecutor PowerShell Execution,t1218,Monitors for,
AgentExecutor PowerShell Execution,defense-evasion,Monitors for,
PUA - Nimgrab Execution,t1105,Monitors for,
PUA - Nimgrab Execution,command-and-control,Monitors for,
Powershell Base64 Encoded MpPreference Cmdlet,t1562.001,Monitors for,
Powershell Base64 Encoded MpPreference Cmdlet,defense-evasion,Monitors for,
Windows Hotfix Updates Reconnaissance Via Wmic.EXE,t1047,Monitors for,
Windows Hotfix Updates Reconnaissance Via Wmic.EXE,execution,Monitors for,
Copy .DMP/.DUMP Files From Remote Share Via Cmd.EXE,credential-access,Monitors for,
Potentially Suspicious Electron Application CommandLine,execution,Monitors for,
Windows Defender Definition Files Removed,t1562.001,Monitors for,
Windows Defender Definition Files Removed,defense-evasion,Monitors for,
Active Directory Structure Export Via Csvde.EXE,t1087.002,Monitors for,
Active Directory Structure Export Via Csvde.EXE,exfiltration,Monitors for,
Active Directory Structure Export Via Csvde.EXE,discovery,Monitors for,
Rundll32 Execution Without CommandLine Parameters,t1202,Monitors for,
Rundll32 Execution Without CommandLine Parameters,defense-evasion,Monitors for,
HackTool - SharpEvtMute Execution,t1562.002,Monitors for,
HackTool - SharpEvtMute Execution,defense-evasion,Monitors for,
File Download From IP URL Via Curl.EXE,execution,Monitors for,
Suspicious Splwow64 Without Params,t1202,Monitors for,
Suspicious Splwow64 Without Params,defense-evasion,Monitors for,
Suspicious TSCON Start as SYSTEM,t1219.002,Monitors for,
Suspicious TSCON Start as SYSTEM,command-and-control,Monitors for,
PUA - Netcat Suspicious Execution,t1095,Monitors for,
PUA - Netcat Suspicious Execution,command-and-control,Monitors for,
Potential SysInternals ProcDump Evasion,t1036,Monitors for,
Potential SysInternals ProcDump Evasion,t1003.001,Monitors for,
Potential SysInternals ProcDump Evasion,defense-evasion,Monitors for,
Potential SysInternals ProcDump Evasion,credential-access,Monitors for,
Suspicious Remote Child Process From Outlook,t1059,Monitors for,
Suspicious Remote Child Process From Outlook,t1202,Monitors for,
Suspicious Remote Child Process From Outlook,execution,Monitors for,
Suspicious Remote Child Process From Outlook,defense-evasion,Monitors for,
Potential Persistence Via VMwareToolBoxCmd.EXE VM State Change Script,t1059,Monitors for,
Potential Persistence Via VMwareToolBoxCmd.EXE VM State Change Script,execution,Monitors for,
