:START_ID,:END_ID,:TYPE,properties
ImagingDevices Unusual Parent/Child Processes,execution,Monitors for,
Potential Hidden Directory Creation Via NTFS INDEX_ALLOCATION Stream - CLI,t1564.004,Monitors for,
Potential Hidden Directory Creation Via NTFS INDEX_ALLOCATION Stream - CLI,defense-evasion,Monitors for,
Windows Credential Manager Access via VaultCmd,t1555.004,Monitors for,
Windows Credential Manager Access via VaultCmd,credential-access,Monitors for,
Enable LM Hash Storage - ProcCreation,t1112,Monitors for,
Enable LM Hash Storage - ProcCreation,defense-evasion,Monitors for,
Suspicious File Download From IP Via Wget.EXE,execution,Monitors for,
Sysmon Configuration Update,t1562.001,Monitors for,
Sysmon Configuration Update,defense-evasion,Monitors for,
Terminal Service Process Spawn,t1190,Monitors for,
Terminal Service Process Spawn,t1210,Monitors for,
Terminal Service Process Spawn,initial-access,Monitors for,
Terminal Service Process Spawn,lateral-movement,Monitors for,
HackTool - Potential Impacket Lateral Movement Activity,t1047,Monitors for,
HackTool - Potential Impacket Lateral Movement Activity,t1021.003,Monitors for,
HackTool - Potential Impacket Lateral Movement Activity,execution,Monitors for,
HackTool - Potential Impacket Lateral Movement Activity,lateral-movement,Monitors for,
Suspicious Invoke-WebRequest Execution,t1105,Monitors for,
Suspicious Invoke-WebRequest Execution,command-and-control,Monitors for,
Greedy File Deletion Using Del,t1070.004,Monitors for,
Greedy File Deletion Using Del,defense-evasion,Monitors for,
Windows Binary Executed From WSL,t1202,Monitors for,
Windows Binary Executed From WSL,execution,Monitors for,
Windows Binary Executed From WSL,defense-evasion,Monitors for,
Group Membership Reconnaissance Via Whoami.EXE,t1033,Monitors for,
Group Membership Reconnaissance Via Whoami.EXE,discovery,Monitors for,
Suspicious GUP Usage,t1574.001,Monitors for,
Suspicious GUP Usage,defense-evasion,Monitors for,
CobaltStrike Load by Rundll32,t1218.011,Monitors for,
CobaltStrike Load by Rundll32,defense-evasion,Monitors for,
Potential RDP Tunneling Via Plink,t1572,Monitors for,
Potential RDP Tunneling Via Plink,command-and-control,Monitors for,
Application Removed Via Wmic.EXE,t1047,Monitors for,
Application Removed Via Wmic.EXE,execution,Monitors for,
Potentially Suspicious CMD Shell Output Redirect,t1218,Monitors for,
Potentially Suspicious CMD Shell Output Redirect,defense-evasion,Monitors for,
HackTool - SharpLdapWhoami Execution,t1033,Monitors for,
HackTool - SharpLdapWhoami Execution,discovery,Monitors for,
LOLBIN Execution From Abnormal Drive,defense-evasion,Monitors for,
Suspicious Microsoft Office Child Process,t1047,Monitors for,
