:START_ID,:END_ID,:TYPE,properties
Tamper Windows Defender - PSClassic,defense-evasion,Monitors for,
Netcat The Powershell Version,t1095,Monitors for,
Netcat The Powershell Version,command-and-control,Monitors for,
PowerShell Downgrade Attack - PowerShell,t1059.001,Monitors for,
PowerShell Downgrade Attack - PowerShell,defense-evasion,Monitors for,
PowerShell Downgrade Attack - PowerShell,execution,Monitors for,
Suspicious PowerShell Download,t1059.001,Monitors for,
Suspicious PowerShell Download,execution,Monitors for,
Suspicious Non PowerShell WSMAN COM Provider,t1059.001,Monitors for,
Suspicious Non PowerShell WSMAN COM Provider,t1021.003,Monitors for,
Suspicious Non PowerShell WSMAN COM Provider,execution,Monitors for,
Suspicious Non PowerShell WSMAN COM Provider,lateral-movement,Monitors for,
Nslookup PowerShell Download Cradle,t1059.001,Monitors for,
Nslookup PowerShell Download Cradle,execution,Monitors for,
PowerShell Called from an Executable Version Mismatch,t1059.001,Monitors for,
PowerShell Called from an Executable Version Mismatch,defense-evasion,Monitors for,
PowerShell Called from an Executable Version Mismatch,execution,Monitors for,
Potential RemoteFXvGPUDisablement.EXE Abuse,t1218,Monitors for,
Potential RemoteFXvGPUDisablement.EXE Abuse,defense-evasion,Monitors for,
Cisco Local Accounts,t1136.001,Monitors for,
Cisco Local Accounts,t1098,Monitors for,
Cisco Local Accounts,persistence,Monitors for,
Cisco File Deletion,t1070.004,Monitors for,
Cisco File Deletion,t1561.001,Monitors for,
Cisco File Deletion,t1561.002,Monitors for,
Cisco File Deletion,defense-evasion,Monitors for,
Cisco File Deletion,impact,Monitors for,
Cisco Crypto Commands,t1553.004,Monitors for,
Cisco Crypto Commands,t1552.004,Monitors for,
Cisco Crypto Commands,credential-access,Monitors for,
Cisco Crypto Commands,defense-evasion,Monitors for,
Cisco Clear Logs,t1070.003,Monitors for,
Cisco Clear Logs,defense-evasion,Monitors for,
Cisco Sniffing,t1040,Monitors for,
Cisco Sniffing,credential-access,Monitors for,
Cisco Sniffing,discovery,Monitors for,
Cisco Modify Configuration,t1490,Monitors for,
Cisco Modify Configuration,t1505,Monitors for,
Cisco Modify Configuration,t1565.002,Monitors for,
Cisco Modify Configuration,t1053,Monitors for,
Cisco Modify Configuration,persistence,Monitors for,
Cisco Modify Configuration,impact,Monitors for,
Cisco Denial of Service,t1495,Monitors for,
Cisco Denial of Service,t1529,Monitors for,
Cisco Denial of Service,t1565.001,Monitors for,
Cisco Denial of Service,impact,Monitors for,
Cisco Disabling Logging,t1562.001,Monitors for,
Cisco Disabling Logging,defense-evasion,Monitors for,
Cisco Show Commands Input,t1552.003,Monitors for,
Cisco Show Commands Input,credential-access,Monitors for,
Remote Task Creation via ATSVC Named Pipe - Zeek,t1053.002,Monitors for,
Remote Task Creation via ATSVC Named Pipe - Zeek,lateral-movement,Monitors for,
Remote Task Creation via ATSVC Named Pipe - Zeek,persistence,Monitors for,
Kerberos Network Traffic RC4 Ticket Encryption,t1558.003,Monitors for,
Kerberos Network Traffic RC4 Ticket Encryption,credential-access,Monitors for,
Possible Impacket SecretDump Remote Activity - Zeek,t1003.002,Monitors for,
Possible Impacket SecretDump Remote Activity - Zeek,t1003.004,Monitors for,
Possible Impacket SecretDump Remote Activity - Zeek,t1003.003,Monitors for,
Possible Impacket SecretDump Remote Activity - Zeek,credential-access,Monitors for,
Default Cobalt Strike Certificate,s0154,Monitors for,
Default Cobalt Strike Certificate,command-and-control,Monitors for,
SMB Spoolss Name Piped Usage,t1021.002,Monitors for,
SMB Spoolss Name Piped Usage,lateral-movement,Monitors for,
MITRE BZAR Indicators for Execution,t1047,Monitors for,
MITRE BZAR Indicators for Execution,t1053.002,Monitors for,
MITRE BZAR Indicators for Execution,t1569.002,Monitors for,
MITRE BZAR Indicators for Execution,execution,Monitors for,
Executable from Webdav,t1105,Monitors for,
Executable from Webdav,command-and-control,Monitors for,
Suspicious DNS Z Flag Bit Set,t1095,Monitors for,
Suspicious DNS Z Flag Bit Set,t1571,Monitors for,
Suspicious DNS Z Flag Bit Set,command-and-control,Monitors for,
First Time Seen Remote Named Pipe - Zeek,t1021.002,Monitors for,
First Time Seen Remote Named Pipe - Zeek,lateral-movement,Monitors for,
OMIGOD HTTP No Authentication RCE,t1068,Monitors for,
OMIGOD HTTP No Authentication RCE,t1190,Monitors for,
OMIGOD HTTP No Authentication RCE,t1203,Monitors for,
OMIGOD HTTP No Authentication RCE,t1021.006,Monitors for,
OMIGOD HTTP No Authentication RCE,t1210,Monitors for,
OMIGOD HTTP No Authentication RCE,privilege-escalation,Monitors for,
OMIGOD HTTP No Authentication RCE,initial-access,Monitors for,
OMIGOD HTTP No Authentication RCE,execution,Monitors for,
OMIGOD HTTP No Authentication RCE,lateral-movement,Monitors for,
Transferring Files with Credential Data via Network Shares - Zeek,t1003.002,Monitors for,
Transferring Files with Credential Data via Network Shares - Zeek,t1003.001,Monitors for,
Transferring Files with Credential Data via Network Shares - Zeek,t1003.003,Monitors for,
Transferring Files with Credential Data via Network Shares - Zeek,credential-access,Monitors for,
Suspicious DNS Query Indicating Kerberos Coercion via DNS Object SPN Spoofing - Network,t1557.001,Monitors for,
Suspicious DNS Query Indicating Kerberos Coercion via DNS Object SPN Spoofing - Network,t1187,Monitors for,
Suspicious DNS Query Indicating Kerberos Coercion via DNS Object SPN Spoofing - Network,credential-access,Monitors for,
Suspicious DNS Query Indicating Kerberos Coercion via DNS Object SPN Spoofing - Network,persistence,Monitors for,
Suspicious DNS Query Indicating Kerberos Coercion via DNS Object SPN Spoofing - Network,privilege-escalation,Monitors for,
DNS TOR Proxies,t1048,Monitors for,
DNS TOR Proxies,exfiltration,Monitors for,
HTTP Request to Low Reputation TLD or Suspicious File Extension,initial-access,Monitors for,
HTTP Request to Low Reputation TLD or Suspicious File Extension,command-and-control,Monitors for,
Possible PrintNightmare Print Driver Install,execution,Monitors for,
Suspicious Access to Sensitive File Extensions - Zeek,collection,Monitors for,
Suspicious PsExec Execution - Zeek,t1021.002,Monitors for,
Suspicious PsExec Execution - Zeek,lateral-movement,Monitors for,
Potential PetitPotam Attack Via EFS RPC Calls,t1557.001,Monitors for,
Potential PetitPotam Attack Via EFS RPC Calls,t1187,Monitors for,
Potential PetitPotam Attack Via EFS RPC Calls,credential-access,Monitors for,
MITRE BZAR Indicators for Persistence,t1547.004,Monitors for,
MITRE BZAR Indicators for Persistence,persistence,Monitors for,
Publicly Accessible RDP Service,t1021.001,Monitors for,
Publicly Accessible RDP Service,lateral-movement,Monitors for,
DNS Query to External Service Interaction Domains,t1190,Monitors for,
DNS Query to External Service Interaction Domains,t1595.002,Monitors for,
DNS Query to External Service Interaction Domains,initial-access,Monitors for,
DNS Query to External Service Interaction Domains,reconnaissance,Monitors for,
Monero Crypto Coin Mining Pool Lookup,t1496,Monitors for,
Monero Crypto Coin Mining Pool Lookup,t1567,Monitors for,
Monero Crypto Coin Mining Pool Lookup,impact,Monitors for,
Monero Crypto Coin Mining Pool Lookup,exfiltration,Monitors for,
Telegram Bot API Request,t1102.002,Monitors for,
Telegram Bot API Request,command-and-control,Monitors for,
DNS TXT Answer with Possible Execution Strings,t1071.004,Monitors for,
DNS TXT Answer with Possible Execution Strings,command-and-control,Monitors for,
Cobalt Strike DNS Beaconing,t1071.004,Monitors for,
Cobalt Strike DNS Beaconing,command-and-control,Monitors for,
Suspicious DNS Query with B64 Encoded String,t1048.003,Monitors for,
Suspicious DNS Query with B64 Encoded String,t1071.004,Monitors for,
Suspicious DNS Query with B64 Encoded String,exfiltration,Monitors for,
Suspicious DNS Query with B64 Encoded String,command-and-control,Monitors for,
Wannacry Killswitch Domain,t1071.001,Monitors for,
Wannacry Killswitch Domain,command-and-control,Monitors for,
File Time Attribute Change - Linux,t1070.006,Monitors for,
File Time Attribute Change - Linux,defense-evasion,Monitors for,
Suspicious History File Operations - Linux,t1552.003,Monitors for,
Suspicious History File Operations - Linux,credential-access,Monitors for,
