:START_ID,:END_ID,:TYPE,properties
OpenCanary - TFTP Request,exfiltration,Monitors for,
OpenCanary - HTTP POST Login Attempt,t1190,Monitors for,
OpenCanary - HTTP POST Login Attempt,initial-access,Monitors for,
OpenCanary - NTP Monlist Request,t1498,Monitors for,
OpenCanary - NTP Monlist Request,impact,Monitors for,
OpenCanary - HTTP GET Request,t1190,Monitors for,
OpenCanary - HTTP GET Request,initial-access,Monitors for,
OpenCanary - SSH Login Attempt,t1133,Monitors for,
OpenCanary - SSH Login Attempt,t1021,Monitors for,
OpenCanary - SSH Login Attempt,t1078,Monitors for,
OpenCanary - SSH Login Attempt,initial-access,Monitors for,
OpenCanary - SSH Login Attempt,lateral-movement,Monitors for,
OpenCanary - SSH Login Attempt,persistence,Monitors for,
OpenCanary - HTTPPROXY Login Attempt,t1090,Monitors for,
OpenCanary - HTTPPROXY Login Attempt,initial-access,Monitors for,
OpenCanary - HTTPPROXY Login Attempt,defense-evasion,Monitors for,
OpenCanary - HTTPPROXY Login Attempt,command-and-control,Monitors for,
OpenCanary - GIT Clone Request,t1213,Monitors for,
OpenCanary - GIT Clone Request,collection,Monitors for,
OpenCanary - MSSQL Login Attempt Via SQLAuth,t1003,Monitors for,
OpenCanary - MSSQL Login Attempt Via SQLAuth,t1213,Monitors for,
OpenCanary - MSSQL Login Attempt Via SQLAuth,credential-access,Monitors for,
OpenCanary - MSSQL Login Attempt Via SQLAuth,collection,Monitors for,
OpenCanary - SMB File Open Request,t1021,Monitors for,
OpenCanary - SMB File Open Request,t1005,Monitors for,
OpenCanary - SMB File Open Request,lateral-movement,Monitors for,
OpenCanary - SMB File Open Request,collection,Monitors for,
OpenCanary - VNC Connection Attempt,t1021,Monitors for,
OpenCanary - VNC Connection Attempt,lateral-movement,Monitors for,
OpenCanary - SIP Request,t1123,Monitors for,
OpenCanary - SIP Request,collection,Monitors for,
OpenCanary - FTP Login Attempt,t1190,Monitors for,
OpenCanary - FTP Login Attempt,t1021,Monitors for,
OpenCanary - FTP Login Attempt,initial-access,Monitors for,
OpenCanary - FTP Login Attempt,exfiltration,Monitors for,
OpenCanary - FTP Login Attempt,lateral-movement,Monitors for,
OpenCanary - REDIS Action Command Attempt,t1003,Monitors for,
OpenCanary - REDIS Action Command Attempt,t1213,Monitors for,
OpenCanary - REDIS Action Command Attempt,credential-access,Monitors for,
OpenCanary - REDIS Action Command Attempt,collection,Monitors for,
OpenCanary - SNMP OID Request,t1016,Monitors for,
OpenCanary - SNMP OID Request,t1021,Monitors for,
OpenCanary - SNMP OID Request,discovery,Monitors for,
OpenCanary - SNMP OID Request,lateral-movement,Monitors for,
MacOS Emond Launch Daemon,t1546.014,Monitors for,
MacOS Emond Launch Daemon,persistence,Monitors for,
MacOS Emond Launch Daemon,privilege-escalation,Monitors for,
Root Account Enable Via Dsenableroot,t1078,Monitors for,
Root Account Enable Via Dsenableroot,t1078.001,Monitors for,
Root Account Enable Via Dsenableroot,t1078.003,Monitors for,
Root Account Enable Via Dsenableroot,initial-access,Monitors for,
Root Account Enable Via Dsenableroot,persistence,Monitors for,
User Added To Admin Group Via Dscl,t1078.003,Monitors for,
User Added To Admin Group Via Dscl,initial-access,Monitors for,
User Added To Admin Group Via Dscl,privilege-escalation,Monitors for,
Time Machine Backup Deletion Attempt Via Tmutil - MacOS,t1490,Monitors for,
Time Machine Backup Deletion Attempt Via Tmutil - MacOS,impact,Monitors for,
JAMF MDM Potential Suspicious Child Process,execution,Monitors for,
User Added To Admin Group Via DseditGroup,t1078.003,Monitors for,
User Added To Admin Group Via DseditGroup,initial-access,Monitors for,
User Added To Admin Group Via DseditGroup,privilege-escalation,Monitors for,
Potential XCSSET Malware Infection,command-and-control,Monitors for,
Disable Security Tools,t1562.001,Monitors for,
Disable Security Tools,defense-evasion,Monitors for,
System Information Discovery Using sw_vers,t1082,Monitors for,
System Information Discovery Using sw_vers,discovery,Monitors for,
Launch Agent/Daemon Execution Via Launchctl,t1569.001,Monitors for,
Launch Agent/Daemon Execution Via Launchctl,t1543.001,Monitors for,
Launch Agent/Daemon Execution Via Launchctl,t1543.004,Monitors for,
Launch Agent/Daemon Execution Via Launchctl,execution,Monitors for,
Launch Agent/Daemon Execution Via Launchctl,persistence,Monitors for,
System Information Discovery Using System_Profiler,t1082,Monitors for,
System Information Discovery Using System_Profiler,t1497.001,Monitors for,
System Information Discovery Using System_Profiler,discovery,Monitors for,
System Information Discovery Using System_Profiler,defense-evasion,Monitors for,
Security Software Discovery - MacOs,t1518.001,Monitors for,
Security Software Discovery - MacOs,discovery,Monitors for,
Credentials In Files,t1552.001,Monitors for,
Credentials In Files,credential-access,Monitors for,
OSACompile Run-Only Execution,t1059.002,Monitors for,
