:START_ID,:END_ID,:TYPE,properties
Suspicious Process Created Via Wmic.EXE,t1047,Monitors for,
Suspicious Process Created Via Wmic.EXE,execution,Monitors for,
Suspicious Driver Install by pnputil.exe,t1547,Monitors for,
Suspicious Driver Install by pnputil.exe,persistence,Monitors for,
Suspicious Program Location Whitelisted In Firewall Via Netsh.EXE,t1562.004,Monitors for,
Suspicious Program Location Whitelisted In Firewall Via Netsh.EXE,defense-evasion,Monitors for,
Process Proxy Execution Via Squirrel.EXE,t1218,Monitors for,
Process Proxy Execution Via Squirrel.EXE,defense-evasion,Monitors for,
Process Proxy Execution Via Squirrel.EXE,execution,Monitors for,
HackTool - SafetyKatz Execution,t1003.001,Monitors for,
HackTool - SafetyKatz Execution,credential-access,Monitors for,
Execute Pcwrun.EXE To Leverage Follina,t1218,Monitors for,
Execute Pcwrun.EXE To Leverage Follina,defense-evasion,Monitors for,
Execute Pcwrun.EXE To Leverage Follina,execution,Monitors for,
Potential Manage-bde.wsf Abuse To Proxy Execution,t1216,Monitors for,
Potential Manage-bde.wsf Abuse To Proxy Execution,defense-evasion,Monitors for,
Raccine Uninstall,t1562.001,Monitors for,
Raccine Uninstall,defense-evasion,Monitors for,
Potential CommandLine Obfuscation Using Unicode Characters From Suspicious Image,t1027,Monitors for,
Potential CommandLine Obfuscation Using Unicode Characters From Suspicious Image,defense-evasion,Monitors for,
Invoke-Obfuscation Via Stdin,t1027,Monitors for,
Invoke-Obfuscation Via Stdin,t1059.001,Monitors for,
Invoke-Obfuscation Via Stdin,defense-evasion,Monitors for,
Invoke-Obfuscation Via Stdin,execution,Monitors for,
Abused Debug Privilege by Arbitrary Parent Processes,t1548,Monitors for,
Abused Debug Privilege by Arbitrary Parent Processes,privilege-escalation,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1562.002,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1547.001,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1505.005,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1556.002,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1562,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1574.007,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1564.002,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1546.008,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1546.007,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1547.014,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1547.010,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1547.002,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1557,Monitors for,
Potential Suspicious Activity Using SeCEdit,t1082,Monitors for,
