:START_ID,:END_ID,:TYPE,properties
Potential Persistence Via Microsoft Office Add-In,persistence,Monitors for,
Suspicious Interactive PowerShell as SYSTEM,t1059.001,Monitors for,
Suspicious Interactive PowerShell as SYSTEM,execution,Monitors for,
Potential File Extension Spoofing Using Right-to-Left Override,t1036.002,Monitors for,
Potential File Extension Spoofing Using Right-to-Left Override,execution,Monitors for,
Potential File Extension Spoofing Using Right-to-Left Override,defense-evasion,Monitors for,
Adwind RAT / JRAT File Artifact,t1059.005,Monitors for,
Adwind RAT / JRAT File Artifact,t1059.007,Monitors for,
Adwind RAT / JRAT File Artifact,execution,Monitors for,
HackTool - QuarksPwDump Dump File,t1003.002,Monitors for,
HackTool - QuarksPwDump Dump File,credential-access,Monitors for,
UAC Bypass Using EventVwr,defense-evasion,Monitors for,
UAC Bypass Using EventVwr,privilege-escalation,Monitors for,
LSASS Process Memory Dump Files,t1003.001,Monitors for,
LSASS Process Memory Dump Files,credential-access,Monitors for,
GoToAssist Temporary Installation Artefact,t1219.002,Monitors for,
GoToAssist Temporary Installation Artefact,command-and-control,Monitors for,
Suspicious File Creation Activity From Fake Recycle.Bin Folder,persistence,Monitors for,
Suspicious File Creation Activity From Fake Recycle.Bin Folder,defense-evasion,Monitors for,
Office Macro File Download,t1566.001,Monitors for,
Office Macro File Download,initial-access,Monitors for,
Creation of a Diagcab,resource-development,Monitors for,
HackTool - Dumpert Process Dumper Default File,t1003.001,Monitors for,
HackTool - Dumpert Process Dumper Default File,credential-access,Monitors for,
WScript or CScript Dropper - File,t1059.005,Monitors for,
WScript or CScript Dropper - File,t1059.007,Monitors for,
WScript or CScript Dropper - File,execution,Monitors for,
PowerShell Profile Modification,t1546.013,Monitors for,
PowerShell Profile Modification,persistence,Monitors for,
PowerShell Profile Modification,privilege-escalation,Monitors for,
Potential Initial Access via DLL Search Order Hijacking,t1566,Monitors for,
Potential Initial Access via DLL Search Order Hijacking,t1566.001,Monitors for,
Potential Initial Access via DLL Search Order Hijacking,t1574,Monitors for,
Potential Initial Access via DLL Search Order Hijacking,t1574.001,Monitors for,
Potential Initial Access via DLL Search Order Hijacking,initial-access,Monitors for,
Potential Initial Access via DLL Search Order Hijacking,defense-evasion,Monitors for,
Potential Webshell Creation On Static Website,t1505.003,Monitors for,
Potential Webshell Creation On Static Website,persistence,Monitors for,
Suspicious Files in Default GPO Folder,t1036.005,Monitors for,
Suspicious Files in Default GPO Folder,defense-evasion,Monitors for,
Advanced IP Scanner - File Event,t1046,Monitors for,
Advanced IP Scanner - File Event,discovery,Monitors for,
HackTool - Typical HiveNightmare SAM File Export,t1552.001,Monitors for,
HackTool - Typical HiveNightmare SAM File Export,credential-access,Monitors for,
HackTool - NPPSpy Hacktool Usage,credential-access,Monitors for,
ISO File Created Within Temp Folders,t1566.001,Monitors for,
ISO File Created Within Temp Folders,initial-access,Monitors for,
Potential Hidden Directory Creation Via NTFS INDEX_ALLOCATION Stream,t1564.004,Monitors for,
Potential Hidden Directory Creation Via NTFS INDEX_ALLOCATION Stream,defense-evasion,Monitors for,
Suspicious Creation with Colorcpl,t1564,Monitors for,
Suspicious Creation with Colorcpl,defense-evasion,Monitors for,
HackTool - RemoteKrbRelay SMB Relay Secrets Dump Module Indicators,t1219.002,Monitors for,
HackTool - RemoteKrbRelay SMB Relay Secrets Dump Module Indicators,command-and-control,Monitors for,
Office Macro File Creation From Suspicious Process,t1566.001,Monitors for,
Office Macro File Creation From Suspicious Process,initial-access,Monitors for,
EventLog EVTX File Deleted,t1070,Monitors for,
EventLog EVTX File Deleted,defense-evasion,Monitors for,
IIS WebServer Access Logs Deleted,t1070,Monitors for,
IIS WebServer Access Logs Deleted,defense-evasion,Monitors for,
ADS Zone.Identifier Deleted By Uncommon Application,t1070.004,Monitors for,
ADS Zone.Identifier Deleted By Uncommon Application,defense-evasion,Monitors for,
PowerShell Console History Logs Deleted,t1070,Monitors for,
PowerShell Console History Logs Deleted,defense-evasion,Monitors for,
Prefetch File Deleted,t1070.004,Monitors for,
Prefetch File Deleted,defense-evasion,Monitors for,
Unusual File Deletion by Dns.exe,t1133,Monitors for,
Unusual File Deletion by Dns.exe,initial-access,Monitors for,
File Deleted Via Sysinternals SDelete,t1070.004,Monitors for,
File Deleted Via Sysinternals SDelete,defense-evasion,Monitors for,
Exchange PowerShell Cmdlet History Deleted,t1070,Monitors for,
Exchange PowerShell Cmdlet History Deleted,defense-evasion,Monitors for,
Backup Files Deleted,t1490,Monitors for,
Backup Files Deleted,impact,Monitors for,
Process Deletion of Its Own Executable,defense-evasion,Monitors for,
Tomcat WebServer Logs Deleted,t1070,Monitors for,
Tomcat WebServer Logs Deleted,defense-evasion,Monitors for,
Potential PrintNightmare Exploitation Attempt,t1574,Monitors for,
Potential PrintNightmare Exploitation Attempt,persistence,Monitors for,
Potential PrintNightmare Exploitation Attempt,defense-evasion,Monitors for,
Potential PrintNightmare Exploitation Attempt,privilege-escalation,Monitors for,
Potentially Suspicious Self Extraction Directive File Created,t1218,Monitors for,
Potentially Suspicious Self Extraction Directive File Created,defense-evasion,Monitors for,
Suspicious Appended Extension,t1486,Monitors for,
Suspicious Appended Extension,impact,Monitors for,
Suspicious PowerShell Encoded Command Patterns,t1059.001,Monitors for,
Suspicious PowerShell Encoded Command Patterns,execution,Monitors for,
Suspicious PowerShell IEX Execution Patterns,t1059.001,Monitors for,
Suspicious PowerShell IEX Execution Patterns,execution,Monitors for,
Capture Credentials with Rpcping.exe,t1003,Monitors for,
Capture Credentials with Rpcping.exe,credential-access,Monitors for,
Visual Studio Code Tunnel Execution,t1071.001,Monitors for,
Visual Studio Code Tunnel Execution,command-and-control,Monitors for,
Suspicious File Characteristics Due to Missing Fields,t1059.006,Monitors for,
Suspicious File Characteristics Due to Missing Fields,execution,Monitors for,
Operator Bloopers Cobalt Strike Modules,t1059.003,Monitors for,
Operator Bloopers Cobalt Strike Modules,execution,Monitors for,
Security Service Disabled Via Reg.EXE,t1562.001,Monitors for,
Security Service Disabled Via Reg.EXE,defense-evasion,Monitors for,
Suspicious UltraVNC Execution,t1021.005,Monitors for,
Suspicious UltraVNC Execution,g0047,Monitors for,
Suspicious UltraVNC Execution,lateral-movement,Monitors for,
Potentially Suspicious Execution From Parent Process In Public Folder,t1564,Monitors for,
Potentially Suspicious Execution From Parent Process In Public Folder,t1059,Monitors for,
Potentially Suspicious Execution From Parent Process In Public Folder,defense-evasion,Monitors for,
Potentially Suspicious Execution From Parent Process In Public Folder,execution,Monitors for,
Potentially Suspicious Execution Of Regasm/Regsvcs From Uncommon Location,t1218.009,Monitors for,
Potentially Suspicious Execution Of Regasm/Regsvcs From Uncommon Location,defense-evasion,Monitors for,
Deletion of Volume Shadow Copies via WMI with PowerShell,t1490,Monitors for,
Deletion of Volume Shadow Copies via WMI with PowerShell,impact,Monitors for,
Potential Persistence Attempt Via Run Keys Using Reg.EXE,t1547.001,Monitors for,
Potential Persistence Attempt Via Run Keys Using Reg.EXE,persistence,Monitors for,
Suspicious DLL Loaded via CertOC.EXE,t1218,Monitors for,
Suspicious DLL Loaded via CertOC.EXE,defense-evasion,Monitors for,
Potential Arbitrary Command Execution Via FTP.EXE,t1059,Monitors for,
Potential Arbitrary Command Execution Via FTP.EXE,t1202,Monitors for,
Potential Arbitrary Command Execution Via FTP.EXE,execution,Monitors for,
Potential Arbitrary Command Execution Via FTP.EXE,defense-evasion,Monitors for,
Service Registry Key Deleted Via Reg.EXE,t1562.001,Monitors for,
Service Registry Key Deleted Via Reg.EXE,defense-evasion,Monitors for,
