:START_ID,:END_ID,:TYPE,properties
Potential Persistence Via Outlook Home Page,t1112,Monitors for,
Potential Persistence Via Outlook Home Page,persistence,Monitors for,
Session Manager Autorun Keys Modification,t1547.001,Monitors for,
Session Manager Autorun Keys Modification,t1546.009,Monitors for,
Session Manager Autorun Keys Modification,persistence,Monitors for,
Enabling COR Profiler Environment Variables,t1574.012,Monitors for,
Enabling COR Profiler Environment Variables,persistence,Monitors for,
Enabling COR Profiler Environment Variables,privilege-escalation,Monitors for,
Enabling COR Profiler Environment Variables,defense-evasion,Monitors for,
Disable Exploit Guard Network Protection on Windows Defender,t1562.001,Monitors for,
Disable Exploit Guard Network Protection on Windows Defender,defense-evasion,Monitors for,
Add Debugger Entry To AeDebug For Persistence,persistence,Monitors for,
Usage of Renamed Sysinternals Tools - RegistrySet,t1588.002,Monitors for,
Usage of Renamed Sysinternals Tools - RegistrySet,resource-development,Monitors for,
Suspicious Environment Variable Has Been Registered,defense-evasion,Monitors for,
Suspicious Environment Variable Has Been Registered,persistence,Monitors for,
Blackbyte Ransomware Registry,t1112,Monitors for,
Blackbyte Ransomware Registry,defense-evasion,Monitors for,
System Scripts Autorun Keys Modification,t1547.001,Monitors for,
System Scripts Autorun Keys Modification,persistence,Monitors for,
Outlook Security Settings Updated - Registry,t1137,Monitors for,
Outlook Security Settings Updated - Registry,persistence,Monitors for,
Potential Persistence Via AutodialDLL,persistence,Monitors for,
Persistence Via Hhctrl.ocx,persistence,Monitors for,
Registry Modification to Hidden File Extension,t1137,Monitors for,
Registry Modification to Hidden File Extension,persistence,Monitors for,
Potential EventLog File Location Tampering,t1562.002,Monitors for,
Potential EventLog File Location Tampering,defense-evasion,Monitors for,
Potential Persistence Via CHM Helper DLL,persistence,Monitors for,
Disable Windows Event Logging Via Registry,t1562.002,Monitors for,
Disable Windows Event Logging Via Registry,defense-evasion,Monitors for,
Registry Hide Function from User,t1112,Monitors for,
Registry Hide Function from User,defense-evasion,Monitors for,
Disable PUA Protection on Windows Defender,t1562.001,Monitors for,
Disable PUA Protection on Windows Defender,defense-evasion,Monitors for,
Register New IFiltre For Persistence,persistence,Monitors for,
CurrentVersion NT Autorun Keys Modification,t1547.001,Monitors for,
CurrentVersion NT Autorun Keys Modification,persistence,Monitors for,
ServiceDll Hijack,t1543.003,Monitors for,
ServiceDll Hijack,persistence,Monitors for,
ServiceDll Hijack,privilege-escalation,Monitors for,
Potential Persistence Via Netsh Helper DLL - Registry,t1546.007,Monitors for,
Potential Persistence Via Netsh Helper DLL - Registry,persistence,Monitors for,
Potential SentinelOne Shell Context Menu Scan Command Tampering,persistence,Monitors for,
Potential Persistence Via Event Viewer Events.asp,t1112,Monitors for,
Potential Persistence Via Event Viewer Events.asp,persistence,Monitors for,
Potential Persistence Via Event Viewer Events.asp,defense-evasion,Monitors for,
UAC Secure Desktop Prompt Disabled,t1548.002,Monitors for,
UAC Secure Desktop Prompt Disabled,privilege-escalation,Monitors for,
UAC Secure Desktop Prompt Disabled,defense-evasion,Monitors for,
WinSock2 Autorun Keys Modification,t1547.001,Monitors for,
WinSock2 Autorun Keys Modification,persistence,Monitors for,
Lolbas OneDriveStandaloneUpdater.exe Proxy Download,t1105,Monitors for,
Lolbas OneDriveStandaloneUpdater.exe Proxy Download,command-and-control,Monitors for,
New BgInfo.EXE Custom DB Path Registry Configuration,t1112,Monitors for,
New BgInfo.EXE Custom DB Path Registry Configuration,defense-evasion,Monitors for,
Windows Event Log Access Tampering Via Registry,t1547.001,Monitors for,
Windows Event Log Access Tampering Via Registry,t1112,Monitors for,
Windows Event Log Access Tampering Via Registry,defense-evasion,Monitors for,
Suspicious Keyboard Layout Load,t1588.002,Monitors for,
Suspicious Keyboard Layout Load,resource-development,Monitors for,
Potential Registry Persistence Attempt Via Windows Telemetry,t1053.005,Monitors for,
Potential Registry Persistence Attempt Via Windows Telemetry,persistence,Monitors for,
Suspicious Printer Driver Empty Manufacturer,t1574,Monitors for,
Suspicious Printer Driver Empty Manufacturer,privilege-escalation,Monitors for,
Potential Credential Dumping Attempt Using New NetworkProvider - REG,t1003,Monitors for,
Potential Credential Dumping Attempt Using New NetworkProvider - REG,credential-access,Monitors for,
Potential Registry Persistence Attempt Via DbgManagedDebugger,t1574,Monitors for,
Potential Registry Persistence Attempt Via DbgManagedDebugger,persistence,Monitors for,
Hypervisor Enforced Code Integrity Disabled,t1562.001,Monitors for,
Hypervisor Enforced Code Integrity Disabled,defense-evasion,Monitors for,
Add Debugger Entry To Hangs Key For Persistence,persistence,Monitors for,
Change User Account Associated with the FAX Service,t1112,Monitors for,
Change User Account Associated with the FAX Service,defense-evasion,Monitors for,
Potential PowerShell Execution Policy Tampering,defense-evasion,Monitors for,
RDP Sensitive Settings Changed to Zero,t1112,Monitors for,
RDP Sensitive Settings Changed to Zero,defense-evasion,Monitors for,
RDP Sensitive Settings Changed to Zero,persistence,Monitors for,
Winlogon AllowMultipleTSSessions Enable,t1112,Monitors for,
Winlogon AllowMultipleTSSessions Enable,persistence,Monitors for,
Winlogon AllowMultipleTSSessions Enable,defense-evasion,Monitors for,
UAC Bypass Using Windows Media Player - Registry,t1548.002,Monitors for,
UAC Bypass Using Windows Media Player - Registry,defense-evasion,Monitors for,
UAC Bypass Using Windows Media Player - Registry,privilege-escalation,Monitors for,
Old TLS1.0/TLS1.1 Protocol Version Enabled,defense-evasion,Monitors for,
CurrentControlSet Autorun Keys Modification,t1547.001,Monitors for,
CurrentControlSet Autorun Keys Modification,persistence,Monitors for,
Disable Macro Runtime Scan Scope,defense-evasion,Monitors for,
Potential Persistence Via GlobalFlags,t1546.012,Monitors for,
Potential Persistence Via GlobalFlags,privilege-escalation,Monitors for,
Potential Persistence Via GlobalFlags,persistence,Monitors for,
Potential Persistence Via GlobalFlags,defense-evasion,Monitors for,
New DNS ServerLevelPluginDll Installed,t1574.001,Monitors for,
New DNS ServerLevelPluginDll Installed,t1112,Monitors for,
New DNS ServerLevelPluginDll Installed,defense-evasion,Monitors for,
Windows Recall Feature Enabled - Registry,t1113,Monitors for,
Windows Recall Feature Enabled - Registry,collection,Monitors for,
Trust Access Disable For VBApplications,t1112,Monitors for,
Trust Access Disable For VBApplications,defense-evasion,Monitors for,
NET NGenAssemblyUsageLog Registry Key Tamper,t1112,Monitors for,
NET NGenAssemblyUsageLog Registry Key Tamper,defense-evasion,Monitors for,
New Netsh Helper DLL Registered From A Suspicious Location,t1546.007,Monitors for,
New Netsh Helper DLL Registered From A Suspicious Location,persistence,Monitors for,
Registry Disable System Restore,t1490,Monitors for,
Registry Disable System Restore,impact,Monitors for,
Bypass UAC Using Event Viewer,t1547.010,Monitors for,
Bypass UAC Using Event Viewer,persistence,Monitors for,
Potential Persistence Via Excel Add-in - Registry,t1137.006,Monitors for,
Potential Persistence Via Excel Add-in - Registry,persistence,Monitors for,
Sysmon Driver Altitude Change,t1562.001,Monitors for,
Sysmon Driver Altitude Change,defense-evasion,Monitors for,
Add Port Monitor Persistence in Registry,t1547.010,Monitors for,
Add Port Monitor Persistence in Registry,persistence,Monitors for,
Disabled Windows Defender Eventlog,t1562.001,Monitors for,
Disabled Windows Defender Eventlog,defense-evasion,Monitors for,
Suspicious Path In Keyboard Layout IME File Registry Value,t1562.001,Monitors for,
Suspicious Path In Keyboard Layout IME File Registry Value,defense-evasion,Monitors for,
UAC Disabled,t1548.002,Monitors for,
UAC Disabled,privilege-escalation,Monitors for,
UAC Disabled,defense-evasion,Monitors for,
Uncommon Extension In Keyboard Layout IME File Registry Value,t1562.001,Monitors for,
Uncommon Extension In Keyboard Layout IME File Registry Value,defense-evasion,Monitors for,
Enable Microsoft Dynamic Data Exchange,t1559.002,Monitors for,
Enable Microsoft Dynamic Data Exchange,execution,Monitors for,
Persistence Via Disk Cleanup Handler - Autorun,persistence,Monitors for,
Office Macros Warning Disabled,t1112,Monitors for,
Office Macros Warning Disabled,defense-evasion,Monitors for,
