:START_ID,:END_ID,:TYPE,properties
Image:/systemctl,Image,Field,
CommandLine:cbdaemon,CommandLine,Field,
CommandLine:stop,CommandLine,Field,
Image:/systemctl,Image,Field,
CommandLine:cbdaemon,CommandLine,Field,
CommandLine:disable,CommandLine,Field,
Image:/setenforce,Image,Field,
CommandLine:0,CommandLine,Field,
Image:/systemctl,Image,Field,
CommandLine:stop,CommandLine,Field,
CommandLine:falcon-sensor,CommandLine,Field,
Image:/systemctl,Image,Field,
CommandLine:disable,CommandLine,Field,
CommandLine:falcon-sensor,CommandLine,Field,
Image:/curl,Image,Field,
CommandLine: -A ,CommandLine,Field,
CommandLine: --user-agent ,CommandLine,Field,
Image:/nice,Image,Field,
CommandLine:/bin/bash,CommandLine,Field,
CommandLine:/bin/dash,CommandLine,Field,
CommandLine:/bin/fish,CommandLine,Field,
CommandLine:/bin/sh,CommandLine,Field,
CommandLine:/bin/zsh,CommandLine,Field,
ParentImage:/tmp/,ParentImage,Field,
Image:/bash,Image,Field,
Image:/csh,Image,Field,
Image:/dash,Image,Field,
Image:/fish,Image,Field,
Image:/ksh,Image,Field,
Image:/sh,Image,Field,
Image:/zsh,Image,Field,
Image:/mount,Image,Field,
CommandLine:hidepid=2,CommandLine,Field,
CommandLine: -o ,CommandLine,Field,
ParentImage:/opt/atlassian/confluence/,ParentImage,Field,
ParentImage:/java,ParentImage,Field,
CommandLine:/bin/sh,CommandLine,Field,
CommandLine:bash,CommandLine,Field,
CommandLine:dash,CommandLine,Field,
CommandLine:ksh,CommandLine,Field,
CommandLine:zsh,CommandLine,Field,
CommandLine:csh,CommandLine,Field,
CommandLine:fish,CommandLine,Field,
CommandLine:curl,CommandLine,Field,
CommandLine:wget,CommandLine,Field,
CommandLine:python,CommandLine,Field,
Image:/git,Image,Field,
CommandLine: clone ,CommandLine,Field,
CommandLine:exploit,CommandLine,Field,
CommandLine:Vulns,CommandLine,Field,
CommandLine:vulnerability,CommandLine,Field,
CommandLine:RCE,CommandLine,Field,
CommandLine:RemoteCodeExecution,CommandLine,Field,
CommandLine:Invoke-,CommandLine,Field,
CommandLine:CVE-,CommandLine,Field,
CommandLine:poc-,CommandLine,Field,
CommandLine:ProofOfConcept,CommandLine,Field,
CommandLine:proxyshell,CommandLine,Field,
CommandLine:log4shell,CommandLine,Field,
CommandLine:eternalblue,CommandLine,Field,
CommandLine:eternal-blue,CommandLine,Field,
CommandLine:MS17-,CommandLine,Field,
ParentCommandLine:bash -i,ParentCommandLine,Field,
Image:/nohup,Image,Field,
Image:/cp,Image,Field,
CommandLine:/tmp/,CommandLine,Field,
CommandLine:passwd,CommandLine,Field,
CommandLine:shadow,CommandLine,Field,
CommandLine:IyEvYmluL2Jhc2,CommandLine,Field,
CommandLine:IyEvYmluL2Rhc2,CommandLine,Field,
CommandLine:IyEvYmluL3pza,CommandLine,Field,
CommandLine:IyEvYmluL2Zpc2,CommandLine,Field,
CommandLine:IyEvYmluL3No,CommandLine,Field,
WholeLog:exited on signal 6 (core dumped),WholeLog,Field,
WholeLog:exit signal Segmentation Fault,WholeLog,Field,
WholeLog:__pthread_tpp_change_priority: Assertion `new_prio == -1 || (new_prio >= fifo_min_prio && new_prio <= fifo_max_prio),WholeLog,Field,
c-useragent:user-agent,c-useragent,Field,
c-useragent:Mozilla/3.0 ,c-useragent,Field,
c-useragent:Mozilla/2.0 ,c-useragent,Field,
c-useragent:Mozilla/1.0 ,c-useragent,Field,
c-useragent:Mozilla ,c-useragent,Field,
c-useragent: Mozilla/,c-useragent,Field,
c-useragent:Mozila/,c-useragent,Field,
c-useragent:Mozilla/4.0 (compatible; MSIE 6.0; MS Web Services Client Protocol,c-useragent,Field,
c-useragent: (compatible;MSIE ,c-useragent,Field,
c-useragent:.0;Windows NT ,c-useragent,Field,
c-useragent:loader,c-useragent,Field,
c-useragent:_,c-useragent,Field,
c-useragent:CertUtil URL Agent,c-useragent,Field,
c-useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0),c-useragent,Field,
c-useragent:Mozilla/5.0 (Windows NT 6.3; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0,c-useragent,Field,
c-useragent:HTTPS,c-useragent,Field,
c-useragent:Erbium-UA-4ce7c27cb4be9d32e333bf032c88235a,c-useragent,Field,
c-useragent:x,c-useragent,Field,
c-useragent:xxx,c-useragent,Field,
c-useragent:Microsoft BITS/,c-useragent,Field,
cs-host:1,cs-host,Field,
cs-host:2,cs-host,Field,
cs-host:3,cs-host,Field,
cs-host:4,cs-host,Field,
cs-host:5,cs-host,Field,
cs-host:6,cs-host,Field,
cs-host:7,cs-host,Field,
cs-host:8,cs-host,Field,
cs-host:9,cs-host,Field,
c-useragent:Microsoft-WebDAV-MiniRedir/,c-useragent,Field,
cs-method:GET,cs-method,Field,
c-useragent:Mozilla/5.0 (Windows NT 6.1; WOW64; rv:53.0) Gecko/20100101 Chrome /53.0,c-useragent,Field,
c-useragent:Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1),c-useragent,Field,
c-useragent:Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),c-useragent,Field,
c-useragent:Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; .NET CLR  1.1.4322),c-useragent,Field,
c-useragent:HttpBrowser/1.0,c-useragent,Field,
c-useragent:*<|>*,c-useragent,Field,
c-useragent:nsis_inetc (mozilla),c-useragent,Field,
c-useragent:Wget/1.9+cvs-stable (Red Hat modified),c-useragent,Field,
c-useragent:Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; .NET CLR 1.1.4322),c-useragent,Field,
c-useragent:*zeroup*,c-useragent,Field,
