:START_ID,:END_ID,:TYPE,properties
QueryName:getscreen.me,QueryName,Field,
QueryName:integratedchat.teamviewer.com,QueryName,Field,
QueryName:join.zoho.com,QueryName,Field,
QueryName:kickstart.jumpcloud.com,QueryName,Field,
QueryName:license.bomgar.com,QueryName,Field,
QueryName:logmein-gateway.com,QueryName,Field,
QueryName:logmein.com,QueryName,Field,
QueryName:logmeincdn.http.internapcdn.net,QueryName,Field,
QueryName:n-able.com,QueryName,Field,
QueryName:net.anydesk.com,QueryName,Field,
QueryName:netsupportsoftware.com,QueryName,Field,
QueryName:parsecusercontent.com,QueryName,Field,
QueryName:pubsub.atera.com,QueryName,Field,
QueryName:relay.kaseya.net,QueryName,Field,
QueryName:relay.screenconnect.com,QueryName,Field,
QueryName:relay.splashtop.com,QueryName,Field,
QueryName:remoteassistance.support.services.microsoft.com,QueryName,Field,
QueryName:remotedesktop-pa.googleapis.com,QueryName,Field,
QueryName:remoteutilities.com,QueryName,Field,
QueryName:secure.logmeinrescue.com,QueryName,Field,
QueryName:services.vnc.com,QueryName,Field,
QueryName:static.remotepc.com,QueryName,Field,
QueryName:swi-rc.com,QueryName,Field,
QueryName:swi-tc.com,QueryName,Field,
QueryName:tailscale.com,QueryName,Field,
QueryName:telemetry.servers.qetqo.com,QueryName,Field,
QueryName:tmate.io,QueryName,Field,
QueryName:twingate.com,QueryName,Field,
QueryName:zohoassist.com,QueryName,Field,
QueryName:.rustdesk.com,QueryName,Field,
QueryName:rs-,QueryName,Field,
Image:C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,Image,Field,
Image:C:\\Program Files (x86)\\Google\\Chrome\\Application\\chrome.exe,Image,Field,
Image:C:\\Program Files\\Mozilla Firefox\\firefox.exe,Image,Field,
Image:C:\\Program Files (x86)\\Mozilla Firefox\\firefox.exe,Image,Field,
Image:C:\\Program Files (x86)\\Internet Explorer\\iexplore.exe,Image,Field,
Image:C:\\Program Files\\Internet Explorer\\iexplore.exe,Image,Field,
Image:C:\\Program Files (x86)\\Microsoft\\EdgeCore\\,Image,Field,
Image:C:\\Program Files\\Microsoft\\EdgeCore\\,Image,Field,
Image:\\msedge.exe,Image,Field,
Image:\\msedgewebview2.exe,Image,Field,
Image:\\safari.exe,Image,Field,
Image:\\MsMpEng.exe,Image,Field,
Image:\\MsSense.exe,Image,Field,
Image:\\brave.exe,Image,Field,
Image:C:\\Program Files\\BraveSoftware\\,Image,Field,
Image:\\AppData\\Local\\Maxthon\\,Image,Field,
Image:\\maxthon.exe,Image,Field,
Image:\\AppData\\Local\\Programs\\Opera\\,Image,Field,
Image:\\opera.exe,Image,Field,
Image:C:\\Program Files\\SeaMonkey\\,Image,Field,
Image:C:\\Program Files (x86)\\SeaMonkey\\,Image,Field,
Image:\\seamonkey.exe,Image,Field,
Image:\\AppData\\Local\\Vivaldi\\,Image,Field,
Image:\\vivaldi.exe,Image,Field,
Image:C:\\Program Files\\Naver\\Naver Whale\\,Image,Field,
Image:C:\\Program Files (x86)\\Naver\\Naver Whale\\,Image,Field,
Image:\\whale.exe,Image,Field,
Image:\\Tor Browser\\,Image,Field,
Image:C:\\Program Files\\Waterfox\\,Image,Field,
Image:C:\\Program Files (x86)\\Waterfox\\,Image,Field,
Image:\\Waterfox.exe,Image,Field,
Image:\\AppData\\Local\\Programs\\midori-ng\\,Image,Field,
Image:\\Midori Next Generation.exe,Image,Field,
Image:C:\\Program Files\\SlimBrowser\\,Image,Field,
Image:C:\\Program Files (x86)\\SlimBrowser\\,Image,Field,
Image:\\slimbrowser.exe,Image,Field,
Image:\\AppData\\Local\\Flock\\,Image,Field,
Image:\\Flock.exe,Image,Field,
Image:\\AppData\\Local\\Phoebe\\,Image,Field,
Image:\\Phoebe.exe,Image,Field,
Image:C:\\Program Files\\Falkon\\,Image,Field,
Image:C:\\Program Files (x86)\\Falkon\\,Image,Field,
Image:\\falkon.exe,Image,Field,
Image:C:\\Program Files (x86)\\Avant Browser\\,Image,Field,
Image:C:\\Program Files\\Avant Browser\\,Image,Field,
Image:\\avant.exe,Image,Field,
QueryName:servicebus.windows.net,QueryName,Field,
Image:HybridConnectionManager,Image,Field,
QueryName:.anonfiles.com,QueryName,Field,
QueryName:userstorage.mega.co.nz,QueryName,Field,
Image:\\brave.exe,Image,Field,
Image:C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,Image,Field,
Image:C:\\Program Files (x86)\\Google\\Chrome\\Application\\chrome.exe,Image,Field,
Image:C:\\Program Files\\Mozilla Firefox\\firefox.exe,Image,Field,
Image:C:\\Program Files (x86)\\Mozilla Firefox\\firefox.exe,Image,Field,
Image:C:\\Program Files (x86)\\Internet Explorer\\iexplore.exe,Image,Field,
Image:C:\\Program Files\\Internet Explorer\\iexplore.exe,Image,Field,
Image:\\maxthon.exe,Image,Field,
Image:C:\\Program Files (x86)\\Microsoft\\EdgeCore\\,Image,Field,
Image:C:\\Program Files\\Microsoft\\EdgeCore\\,Image,Field,
Image:\\msedge.exe,Image,Field,
Image:\\msedgewebview2.exe,Image,Field,
Image:\\opera.exe,Image,Field,
Image:\\safari.exe,Image,Field,
Image:\\seamonkey.exe,Image,Field,
Image:\\vivaldi.exe,Image,Field,
Image:\\whale.exe,Image,Field,
QueryName:.v2.argotunnel.com,QueryName,Field,
QueryName:protocol-v2.argotunnel.com,QueryName,Field,
QueryName:trycloudflare.com,QueryName,Field,
QueryName:update.argotunnel.com,QueryName,Field,
QueryName:taf.teamviewer.com,QueryName,Field,
QueryName:udp.ping.teamviewer.com,QueryName,Field,
Image:TeamViewer,Image,Field,
QueryName:UWhRCA,QueryName,Field,
QueryName:BAAAA,QueryName,Field,
TargetImage::\\Windows\\System32\\svchost.exe,TargetImage,Field,
GrantedAccess:0x1F3FFF,GrantedAccess,Field,
CallTrace:UNKNOWN,CallTrace,Field,
SourceImage::\\Program Files\\Microsoft Visual Studio\\,SourceImage,Field,
SourceImage:\\MSBuild\\Current\\Bin\\MSBuild.exe,SourceImage,Field,
CallTrace:Microsoft.Build.ni.dll,CallTrace,Field,
CallTrace:System.ni.dll,CallTrace,Field,
