:START_ID,:END_ID,:TYPE,properties
SourceImage:\\defrag.exe,SourceImage,Field,
SourceImage:\\dialer.exe,SourceImage,Field,
SourceImage:\\dnx.exe,SourceImage,Field,
SourceImage:\\esentutl.exe,SourceImage,Field,
SourceImage:\\excel.exe,SourceImage,Field,
SourceImage:\\expand.exe,SourceImage,Field,
SourceImage:\\find.exe,SourceImage,Field,
SourceImage:\\findstr.exe,SourceImage,Field,
SourceImage:\\forfiles.exe,SourceImage,Field,
SourceImage:\\gpupdate.exe,SourceImage,Field,
SourceImage:\\hh.exe,SourceImage,Field,
SourceImage:\\installutil.exe,SourceImage,Field,
SourceImage:\\lync.exe,SourceImage,Field,
SourceImage:\\makecab.exe,SourceImage,Field,
SourceImage:\\mDNSResponder.exe,SourceImage,Field,
SourceImage:\\monitoringhost.exe,SourceImage,Field,
SourceImage:\\msbuild.exe,SourceImage,Field,
SourceImage:\\mshta.exe,SourceImage,Field,
SourceImage:\\mspaint.exe,SourceImage,Field,
SourceImage:\\outlook.exe,SourceImage,Field,
SourceImage:\\ping.exe,SourceImage,Field,
SourceImage:\\provtool.exe,SourceImage,Field,
SourceImage:\\python.exe,SourceImage,Field,
SourceImage:\\regsvr32.exe,SourceImage,Field,
SourceImage:\\robocopy.exe,SourceImage,Field,
SourceImage:\\runonce.exe,SourceImage,Field,
SourceImage:\\sapcimc.exe,SourceImage,Field,
SourceImage:\\smartscreen.exe,SourceImage,Field,
SourceImage:\\spoolsv.exe,SourceImage,Field,
SourceImage:\\tstheme.exe,SourceImage,Field,
SourceImage:\\userinit.exe,SourceImage,Field,
SourceImage:\\vssadmin.exe,SourceImage,Field,
SourceImage:\\vssvc.exe,SourceImage,Field,
SourceImage:\\w3wp.exe,SourceImage,Field,
SourceImage:\\winscp.exe,SourceImage,Field,
SourceImage:\\winword.exe,SourceImage,Field,
SourceImage:\\wmic.exe,SourceImage,Field,
SourceImage:\\wscript.exe,SourceImage,Field,
SourceImage:C:\\Windows\\System32\\Defrag.exe,SourceImage,Field,
SourceImage:C:\\Windows\\System32\\makecab.exe,SourceImage,Field,
TargetImage:C:\\Windows\\System32\\conhost.exe,TargetImage,Field,
SourceImage:C:\\Windows\\System32\\provtool.exe,SourceImage,Field,
TargetImage:C:\\Windows\\System32\\svchost.exe,TargetImage,Field,
SourceImage:C:\\Windows\\System32\\userinit.exe,SourceImage,Field,
TargetImage:C:\\Windows\\explorer.exe,TargetImage,Field,
SourceImage:\\WINWORD.EXE,SourceImage,Field,
TargetImage:C:\\Program Files (x86)\\,TargetImage,Field,
TargetImage:C:\\Program Files\\,TargetImage,Field,
SourceImage:\\SysWOW64\\explorer.exe,SourceImage,Field,
TargetImage:C:\\Program Files (x86)\\VMware\\VMware Tools\\vmtoolsd.exe,TargetImage,Field,
TargetImage:C:\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe,TargetImage,Field,
EventType:DeleteValue,EventType,Field,
TargetObject:\\Microsoft\\Terminal Server Client\\Default\\MRU,TargetObject,Field,
EventType:DeleteKey,EventType,Field,
TargetObject:\\Microsoft\\Terminal Server Client\\Servers\\,TargetObject,Field,
EventType:DeleteValue,EventType,Field,
TargetObject:SOFTWARE\\Microsoft\\Windows Defender\\Windows Defender Exploit Guard\\Controlled Folder Access\\ProtectedFolders,TargetObject,Field,
EventType:DeleteKey,EventType,Field,
TargetObject:\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Schedule\\TaskCache\\Tree\\,TargetObject,Field,
TargetObject:SD,TargetObject,Field,
EventType:DeleteKey,EventType,Field,
TargetObject:\\shell\\open\\command,TargetObject,Field,
Image:C:\\Windows\\system32\\svchost.exe,Image,Field,
Image:C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\,Image,Field,
Image:C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\Updates\\,Image,Field,
Image:\\OfficeClickToRun.exe,Image,Field,
Image:C:\\Program Files (x86)\\Microsoft Office\\root\\integration\\integrator.exe,Image,Field,
Image:\\Dropbox.exe,Image,Field,
TargetObject:\\Dropbox.,TargetObject,Field,
Image:\\AppData\\Local\\Temp\\Wireshark_uninstaller.exe,Image,Field,
