:START_ID,:END_ID,:TYPE,properties
CommandLine:/v ,CommandLine,Field,
CommandLine:/d ,CommandLine,Field,
CommandLine:0,CommandLine,Field,
CommandLine:-Sta,CommandLine,Field,
CommandLine:-Nop,CommandLine,Field,
CommandLine:-Window,CommandLine,Field,
CommandLine:Hidden,CommandLine,Field,
CommandLine:-Command,CommandLine,Field,
CommandLine:-EncodedCommand,CommandLine,Field,
CommandLine:sv o (New-Object IO.MemorySteam);sv d ,CommandLine,Field,
CommandLine:mshta file.hta,CommandLine,Field,
CommandLine:GruntHTTP,CommandLine,Field,
CommandLine:-EncodedCommand cwB2ACAAbwAgA,CommandLine,Field,
CommandLine:\\s-H\\s,CommandLine,Field,
CommandLine:User-Agent:,CommandLine,Field,
ParentImage:\\vmtoolsd.exe,ParentImage,Field,
Image:\\cmd.exe,Image,Field,
CommandLine:\\VMware\\VMware Tools\\poweron-vm-default.bat,CommandLine,Field,
CommandLine:\\VMware\\VMware Tools\\poweroff-vm-default.bat,CommandLine,Field,
CommandLine:\\VMware\\VMware Tools\\resume-vm-default.bat,CommandLine,Field,
CommandLine:\\VMware\\VMware Tools\\suspend-vm-default.bat,CommandLine,Field,
Image:\\cmd.exe,Image,Field,
CommandLine:,CommandLine,Field,
Image:\\cmd.exe,Image,Field,
CommandLine:None,CommandLine,Field,
Company:Cube0x0,Company,Field,
CommandLine:FromBase64String,CommandLine,Field,
CommandLine:MemoryStream,CommandLine,Field,
CommandLine:H4sI,CommandLine,Field,
CommandLine: Net.Sockets.TCPClient,CommandLine,Field,
CommandLine:.GetStream(,CommandLine,Field,
CommandLine:.Write(,CommandLine,Field,
CommandLine: /create ,CommandLine,Field,
CommandLine:powershell,CommandLine,Field,
CommandLine:pwsh,CommandLine,Field,
CommandLine:cmd /c ,CommandLine,Field,
CommandLine:cmd /k ,CommandLine,Field,
CommandLine:cmd /r ,CommandLine,Field,
CommandLine:cmd.exe /c ,CommandLine,Field,
CommandLine:cmd.exe /k ,CommandLine,Field,
CommandLine:cmd.exe /r ,CommandLine,Field,
CommandLine:C:\\ProgramData\\,CommandLine,Field,
CommandLine:%ProgramData%,CommandLine,Field,
ParentImage:\\cmd.exe,ParentImage,Field,
ParentImage:\\powershell.exe,ParentImage,Field,
ParentImage:\\pwsh.exe,ParentImage,Field,
Image:\\explorer.exe,Image,Field,
CommandLine:shell:mycomputerfolder,CommandLine,Field,
CommandLine:ftp://,CommandLine,Field,
CommandLine:http://,CommandLine,Field,
CommandLine:https://,CommandLine,Field,
ParentImage:\\dllhost.exe,ParentImage,Field,
ParentCommandLine:/Processid:{3E5FC7F9-9A51-4367-9063-A120244FBEC7},ParentCommandLine,Field,
ParentCommandLine:/Processid:{D2E7041B-2927-42FB-8E9F-7CE93B6DC937},ParentCommandLine,Field,
CommandLine:^^,CommandLine,Field,
CommandLine:^|^,CommandLine,Field,
