:START_ID,:END_ID,:TYPE,properties
selection1124,modifier9713,Uses Modifier,
selection1124,TargetFilename:Ν,Searches,
TargetFilename:Ν,TargetFilename,Field,
TargetFilename:Ν,Ν,Value,
TargetFilename,Ν,Has Artifact,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
selection1124,modifier9714,Uses Modifier,
selection1124,TargetFilename:Ο,Searches,
TargetFilename:Ο,TargetFilename,Field,
TargetFilename:Ο,Ο,Value,
TargetFilename,Ο,Has Artifact,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
selection1124,modifier9715,Uses Modifier,
selection1124,TargetFilename:Ρ,Searches,
TargetFilename:Ρ,TargetFilename,Field,
TargetFilename:Ρ,Ρ,Value,
TargetFilename,Ρ,Has Artifact,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
selection1124,modifier9716,Uses Modifier,
selection1124,TargetFilename:Τ,Searches,
TargetFilename:Τ,TargetFilename,Field,
TargetFilename:Τ,Τ,Value,
TargetFilename,Τ,Has Artifact,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
selection1124,modifier9717,Uses Modifier,
selection1124,TargetFilename:Υ,Searches,
TargetFilename:Υ,TargetFilename,Field,
TargetFilename:Υ,Υ,Value,
TargetFilename,Υ,Has Artifact,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
selection1124,modifier9718,Uses Modifier,
selection1124,TargetFilename:Χ,Searches,
TargetFilename:Χ,TargetFilename,Field,
TargetFilename:Χ,Χ,Value,
TargetFilename,Χ,Has Artifact,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
selection1124,modifier9719,Uses Modifier,
condition0891,selection1125,Positive,
selection1125,TargetFilename:а,Searches,
TargetFilename:а,TargetFilename,Field,
TargetFilename:а,а,Value,
TargetFilename,а,Has Artifact,
file_event,TargetFilename,Logs,
windows,TargetFilename,Logs,
selection1125,modifier9720,Uses Modifier,
selection1125,TargetFilename:е,Searches,
TargetFilename:е,TargetFilename,Field,
TargetFilename:е,е,Value,
TargetFilename,е,Has Artifact,
