:START_ID,:END_ID,:TYPE,properties
audit,objectRef.resource,Logs,
kubernetes,objectRef.resource,Logs,
selection0007,verb:create,Searches,
verb:create,verb,Field,
verb:create,create,Value,
verb,create,Has Artifact,
audit,verb,Logs,
kubernetes,verb,Logs,
selection0007,verb:delete,Searches,
verb:delete,verb,Field,
verb:delete,delete,Value,
verb,delete,Has Artifact,
audit,verb,Logs,
kubernetes,verb,Logs,
selection0007,verb:patch,Searches,
verb:patch,verb,Field,
verb:patch,patch,Value,
verb,patch,Has Artifact,
audit,verb,Logs,
kubernetes,verb,Logs,
selection0007,verb:replace,Searches,
verb:replace,verb,Field,
verb:replace,replace,Value,
verb,replace,Has Artifact,
audit,verb,Logs,
kubernetes,verb,Logs,
selection0007,verb:update,Searches,
verb:update,verb,Field,
verb:update,update,Value,
verb,update,Has Artifact,
audit,verb,Logs,
kubernetes,verb,Logs,
Potential Sidecar Injection Into Running Deployment,application,Monitors,
Potential Sidecar Injection Into Running Deployment,kubernetes,Monitors,
kubernetes,application,Logs,
Potential Sidecar Injection Into Running Deployment,audit,Monitors,
application,audit,Logs,
kubernetes,audit,Logs,
Potential Sidecar Injection Into Running Deployment,t1609,Monitors for,
Potential Sidecar Injection Into Running Deployment,execution,Monitors for,
Potential Sidecar Injection Into Running Deployment,condition0004,Uses Condition,
condition0004,selection0008,Positive,
selection0008,verb:patch,Searches,
verb:patch,verb,Field,
verb:patch,patch,Value,
verb,patch,Has Artifact,
application,verb,Logs,
audit,verb,Logs,
kubernetes,verb,Logs,
selection0008,apiGroup:apps,Searches,
apiGroup:apps,apiGroup,Field,
apiGroup:apps,apps,Value,
apiGroup,apps,Has Artifact,
application,apiGroup,Logs,
audit,apiGroup,Logs,
kubernetes,apiGroup,Logs,
selection0008,objectRef.resource:deployments,Searches,
objectRef.resource:deployments,objectRef.resource,Field,
objectRef.resource:deployments,deployments,Value,
objectRef.resource,deployments,Has Artifact,
application,objectRef.resource,Logs,
audit,objectRef.resource,Logs,
