:START_ID,:END_ID,:TYPE,properties
CommandLine,👩‍❤️‍👨,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17419,Uses Modifier,
selection2090,CommandLine:👩‍❤️‍💋‍👩,Searches,
CommandLine:👩‍❤️‍💋‍👩,CommandLine,Field,
CommandLine:👩‍❤️‍💋‍👩,👩‍❤️‍💋‍👩,Value,
CommandLine,👩‍❤️‍💋‍👩,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17420,Uses Modifier,
selection2090,CommandLine:💏,Searches,
CommandLine:💏,CommandLine,Field,
CommandLine:💏,💏,Value,
CommandLine,💏,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17421,Uses Modifier,
selection2090,CommandLine:👨‍❤️‍💋‍👨,Searches,
CommandLine:👨‍❤️‍💋‍👨,CommandLine,Field,
CommandLine:👨‍❤️‍💋‍👨,👨‍❤️‍💋‍👨,Value,
CommandLine,👨‍❤️‍💋‍👨,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17422,Uses Modifier,
selection2090,CommandLine:👩‍❤️‍💋‍👨,Searches,
CommandLine:👩‍❤️‍💋‍👨,CommandLine,Field,
CommandLine:👩‍❤️‍💋‍👨,👩‍❤️‍💋‍👨,Value,
CommandLine,👩‍❤️‍💋‍👨,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17423,Uses Modifier,
selection2090,CommandLine:👪,Searches,
CommandLine:👪,CommandLine,Field,
CommandLine:👪,👪,Value,
CommandLine,👪,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17424,Uses Modifier,
selection2090,CommandLine:👨‍👩‍👦,Searches,
CommandLine:👨‍👩‍👦,CommandLine,Field,
CommandLine:👨‍👩‍👦,👨‍👩‍👦,Value,
CommandLine,👨‍👩‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17425,Uses Modifier,
selection2090,CommandLine:👨‍👩‍👧,Searches,
CommandLine:👨‍👩‍👧,CommandLine,Field,
CommandLine:👨‍👩‍👧,👨‍👩‍👧,Value,
CommandLine,👨‍👩‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17426,Uses Modifier,
selection2090,CommandLine:👨‍👩‍👧‍👦,Searches,
CommandLine:👨‍👩‍👧‍👦,CommandLine,Field,
CommandLine:👨‍👩‍👧‍👦,👨‍👩‍👧‍👦,Value,
CommandLine,👨‍👩‍👧‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17427,Uses Modifier,
selection2090,CommandLine:👨‍👩‍👦‍👦,Searches,
CommandLine:👨‍👩‍👦‍👦,CommandLine,Field,
CommandLine:👨‍👩‍👦‍👦,👨‍👩‍👦‍👦,Value,
CommandLine,👨‍👩‍👦‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17428,Uses Modifier,
selection2090,CommandLine:👨‍👩‍👧‍👧,Searches,
CommandLine:👨‍👩‍👧‍👧,CommandLine,Field,
CommandLine:👨‍👩‍👧‍👧,👨‍👩‍👧‍👧,Value,
CommandLine,👨‍👩‍👧‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17429,Uses Modifier,
selection2090,CommandLine:👨‍👨‍👦,Searches,
CommandLine:👨‍👨‍👦,CommandLine,Field,
CommandLine:👨‍👨‍👦,👨‍👨‍👦,Value,
CommandLine,👨‍👨‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17430,Uses Modifier,
selection2090,CommandLine:👨‍👨‍👧,Searches,
CommandLine:👨‍👨‍👧,CommandLine,Field,
CommandLine:👨‍👨‍👧,👨‍👨‍👧,Value,
CommandLine,👨‍👨‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17431,Uses Modifier,
selection2090,CommandLine:👨‍👨‍👧‍👦,Searches,
CommandLine:👨‍👨‍👧‍👦,CommandLine,Field,
CommandLine:👨‍👨‍👧‍👦,👨‍👨‍👧‍👦,Value,
CommandLine,👨‍👨‍👧‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17432,Uses Modifier,
selection2090,CommandLine:👨‍👨‍👦‍👦,Searches,
CommandLine:👨‍👨‍👦‍👦,CommandLine,Field,
CommandLine:👨‍👨‍👦‍👦,👨‍👨‍👦‍👦,Value,
CommandLine,👨‍👨‍👦‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17433,Uses Modifier,
selection2090,CommandLine:👨‍👨‍👧‍👧,Searches,
CommandLine:👨‍👨‍👧‍👧,CommandLine,Field,
CommandLine:👨‍👨‍👧‍👧,👨‍👨‍👧‍👧,Value,
CommandLine,👨‍👨‍👧‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17434,Uses Modifier,
selection2090,CommandLine:👩‍👩‍👦,Searches,
CommandLine:👩‍👩‍👦,CommandLine,Field,
CommandLine:👩‍👩‍👦,👩‍👩‍👦,Value,
CommandLine,👩‍👩‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17435,Uses Modifier,
selection2090,CommandLine:👩‍👩‍👧,Searches,
CommandLine:👩‍👩‍👧,CommandLine,Field,
CommandLine:👩‍👩‍👧,👩‍👩‍👧,Value,
CommandLine,👩‍👩‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17436,Uses Modifier,
selection2090,CommandLine:👩‍👩‍👧‍👦,Searches,
CommandLine:👩‍👩‍👧‍👦,CommandLine,Field,
CommandLine:👩‍👩‍👧‍👦,👩‍👩‍👧‍👦,Value,
CommandLine,👩‍👩‍👧‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17437,Uses Modifier,
selection2090,CommandLine:👩‍👩‍👦‍👦,Searches,
CommandLine:👩‍👩‍👦‍👦,CommandLine,Field,
CommandLine:👩‍👩‍👦‍👦,👩‍👩‍👦‍👦,Value,
CommandLine,👩‍👩‍👦‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17438,Uses Modifier,
selection2090,CommandLine:👩‍👩‍👧‍👧,Searches,
CommandLine:👩‍👩‍👧‍👧,CommandLine,Field,
CommandLine:👩‍👩‍👧‍👧,👩‍👩‍👧‍👧,Value,
CommandLine,👩‍👩‍👧‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17439,Uses Modifier,
selection2090,CommandLine:👨‍👦,Searches,
CommandLine:👨‍👦,CommandLine,Field,
CommandLine:👨‍👦,👨‍👦,Value,
CommandLine,👨‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17440,Uses Modifier,
selection2090,CommandLine:👨‍👦‍👦,Searches,
CommandLine:👨‍👦‍👦,CommandLine,Field,
CommandLine:👨‍👦‍👦,👨‍👦‍👦,Value,
CommandLine,👨‍👦‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17441,Uses Modifier,
selection2090,CommandLine:👨‍👧,Searches,
CommandLine:👨‍👧,CommandLine,Field,
CommandLine:👨‍👧,👨‍👧,Value,
CommandLine,👨‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17442,Uses Modifier,
selection2090,CommandLine:👨‍👧‍👦,Searches,
CommandLine:👨‍👧‍👦,CommandLine,Field,
CommandLine:👨‍👧‍👦,👨‍👧‍👦,Value,
CommandLine,👨‍👧‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17443,Uses Modifier,
selection2090,CommandLine:👨‍👧‍👧,Searches,
CommandLine:👨‍👧‍👧,CommandLine,Field,
CommandLine:👨‍👧‍👧,👨‍👧‍👧,Value,
CommandLine,👨‍👧‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17444,Uses Modifier,
selection2090,CommandLine:👩‍👦,Searches,
CommandLine:👩‍👦,CommandLine,Field,
CommandLine:👩‍👦,👩‍👦,Value,
CommandLine,👩‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17445,Uses Modifier,
selection2090,CommandLine:👩‍👦‍👦,Searches,
CommandLine:👩‍👦‍👦,CommandLine,Field,
CommandLine:👩‍👦‍👦,👩‍👦‍👦,Value,
CommandLine,👩‍👦‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17446,Uses Modifier,
selection2090,CommandLine:👩‍👧,Searches,
CommandLine:👩‍👧,CommandLine,Field,
CommandLine:👩‍👧,👩‍👧,Value,
CommandLine,👩‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17447,Uses Modifier,
selection2090,CommandLine:👩‍👧‍👦,Searches,
CommandLine:👩‍👧‍👦,CommandLine,Field,
CommandLine:👩‍👧‍👦,👩‍👧‍👦,Value,
CommandLine,👩‍👧‍👦,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17448,Uses Modifier,
selection2090,CommandLine:👩‍👧‍👧,Searches,
CommandLine:👩‍👧‍👧,CommandLine,Field,
CommandLine:👩‍👧‍👧,👩‍👧‍👧,Value,
CommandLine,👩‍👧‍👧,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2090,modifier17449,Uses Modifier,
selection2090,CommandLine:🗣,Searches,
CommandLine:🗣,CommandLine,Field,
