:START_ID,:END_ID,:TYPE,properties
selection2980,modifier23430,Uses Modifier,
selection2980,CallTrace:|UNKNOWN(,Searches,
CallTrace:|UNKNOWN(,CallTrace,Field,
CallTrace:|UNKNOWN(,|UNKNOWN(,Value,
CallTrace,|UNKNOWN(,Has Artifact,
process_access,CallTrace,Logs,
windows,CallTrace,Logs,
selection2980,modifier23431,Uses Modifier,
selection2980,CallTrace:),Searches,
CallTrace:),CallTrace,Field,
CallTrace:),),Value,
CallTrace,),Has Artifact,
process_access,CallTrace,Logs,
windows,CallTrace,Logs,
selection2980,modifier23432,Uses Modifier,
Credential Dumping Attempt Via WerFault,process_access,Monitors,
Credential Dumping Attempt Via WerFault,windows,Monitors,
windows,process_access,Logs,
Credential Dumping Attempt Via WerFault,t1003.001,Monitors for,
Credential Dumping Attempt Via WerFault,s0002,Monitors for,
Credential Dumping Attempt Via WerFault,credential-access,Monitors for,
Credential Dumping Attempt Via WerFault,condition2298,Uses Condition,
condition2298,selection2981,Positive,
selection2981,SourceImage:\\WerFault.exe,Searches,
SourceImage:\\WerFault.exe,SourceImage,Field,
SourceImage:\\WerFault.exe,\\WerFault.exe,Value,
SourceImage,\\WerFault.exe,Has Artifact,
process_access,SourceImage,Logs,
windows,SourceImage,Logs,
selection2981,modifier23433,Uses Modifier,
selection2981,TargetImage:\\lsass.exe,Searches,
TargetImage:\\lsass.exe,TargetImage,Field,
TargetImage:\\lsass.exe,\\lsass.exe,Value,
TargetImage,\\lsass.exe,Has Artifact,
process_access,TargetImage,Logs,
windows,TargetImage,Logs,
selection2981,modifier23434,Uses Modifier,
selection2981,GrantedAccess:0x1FFFFF,Searches,
GrantedAccess:0x1FFFFF,GrantedAccess,Field,
GrantedAccess:0x1FFFFF,0x1FFFFF,Value,
GrantedAccess,0x1FFFFF,Has Artifact,
process_access,GrantedAccess,Logs,
windows,GrantedAccess,Logs,
Function Call From Undocumented COM Interface EditionUpgradeManager,process_access,Monitors,
Function Call From Undocumented COM Interface EditionUpgradeManager,windows,Monitors,
windows,process_access,Logs,
Function Call From Undocumented COM Interface EditionUpgradeManager,t1548.002,Monitors for,
Function Call From Undocumented COM Interface EditionUpgradeManager,defense-evasion,Monitors for,
Function Call From Undocumented COM Interface EditionUpgradeManager,privilege-escalation,Monitors for,
Function Call From Undocumented COM Interface EditionUpgradeManager,condition2299,Uses Condition,
condition2299,selection2982,Positive,
selection2982,CallTrace:editionupgrademanagerobj.dll,Searches,
CallTrace:editionupgrademanagerobj.dll,CallTrace,Field,
CallTrace:editionupgrademanagerobj.dll,editionupgrademanagerobj.dll,Value,
CallTrace,editionupgrademanagerobj.dll,Has Artifact,
process_access,CallTrace,Logs,
windows,CallTrace,Logs,
selection2982,modifier23435,Uses Modifier,
HackTool - Generic Process Access,process_access,Monitors,
HackTool - Generic Process Access,windows,Monitors,
windows,process_access,Logs,
HackTool - Generic Process Access,t1003.001,Monitors for,
HackTool - Generic Process Access,s0002,Monitors for,
HackTool - Generic Process Access,credential-access,Monitors for,
HackTool - Generic Process Access,condition2300,Uses Condition,
Suspicious LSASS Access Via MalSecLogon,process_access,Monitors,
Suspicious LSASS Access Via MalSecLogon,windows,Monitors,
windows,process_access,Logs,
Suspicious LSASS Access Via MalSecLogon,t1003.001,Monitors for,
Suspicious LSASS Access Via MalSecLogon,credential-access,Monitors for,
Suspicious LSASS Access Via MalSecLogon,condition2301,Uses Condition,
condition2301,selection2983,Positive,
selection2983,TargetImage:\\lsass.exe,Searches,
TargetImage:\\lsass.exe,TargetImage,Field,
TargetImage:\\lsass.exe,\\lsass.exe,Value,
TargetImage,\\lsass.exe,Has Artifact,
process_access,TargetImage,Logs,
windows,TargetImage,Logs,
selection2983,modifier23436,Uses Modifier,
selection2983,SourceImage:\\svchost.exe,Searches,
SourceImage:\\svchost.exe,SourceImage,Field,
SourceImage:\\svchost.exe,\\svchost.exe,Value,
SourceImage,\\svchost.exe,Has Artifact,
process_access,SourceImage,Logs,
windows,SourceImage,Logs,
selection2983,modifier23437,Uses Modifier,
selection2983,GrantedAccess:0x14c0,Searches,
GrantedAccess:0x14c0,GrantedAccess,Field,
GrantedAccess:0x14c0,0x14c0,Value,
GrantedAccess,0x14c0,Has Artifact,
process_access,GrantedAccess,Logs,
windows,GrantedAccess,Logs,
selection2983,CallTrace:seclogon.dll,Searches,
CallTrace:seclogon.dll,CallTrace,Field,
CallTrace:seclogon.dll,seclogon.dll,Value,
CallTrace,seclogon.dll,Has Artifact,
process_access,CallTrace,Logs,
windows,CallTrace,Logs,
selection2983,modifier23438,Uses Modifier,
