:START_ID,:END_ID,:TYPE,properties
Image:/chkconfig,/chkconfig,Value,
Image,/chkconfig,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3640,modifier26235,Uses Modifier,
selection3640,CommandLine:iptables,Searches,
CommandLine:iptables,CommandLine,Field,
CommandLine:iptables,iptables,Value,
CommandLine,iptables,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3640,modifier26236,Uses Modifier,
selection3640,CommandLine:stop,Searches,
CommandLine:stop,CommandLine,Field,
CommandLine:stop,stop,Value,
CommandLine,stop,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3640,modifier26237,Uses Modifier,
condition2667,selection3641,Positive,
selection3641,Image:/chkconfig,Searches,
Image:/chkconfig,Image,Field,
Image:/chkconfig,/chkconfig,Value,
Image,/chkconfig,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3641,modifier26238,Uses Modifier,
selection3641,CommandLine:ip6tables,Searches,
CommandLine:ip6tables,CommandLine,Field,
CommandLine:ip6tables,ip6tables,Value,
CommandLine,ip6tables,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3641,modifier26239,Uses Modifier,
selection3641,CommandLine:stop,Searches,
CommandLine:stop,CommandLine,Field,
CommandLine:stop,stop,Value,
CommandLine,stop,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3641,modifier26240,Uses Modifier,
condition2667,selection3642,Positive,
selection3642,Image:/systemctl,Searches,
Image:/systemctl,Image,Field,
Image:/systemctl,/systemctl,Value,
Image,/systemctl,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3642,modifier26241,Uses Modifier,
selection3642,CommandLine:firewalld,Searches,
CommandLine:firewalld,CommandLine,Field,
CommandLine:firewalld,firewalld,Value,
CommandLine,firewalld,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3642,modifier26242,Uses Modifier,
selection3642,CommandLine:stop,Searches,
CommandLine:stop,CommandLine,Field,
CommandLine:stop,stop,Value,
CommandLine,stop,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3642,modifier26243,Uses Modifier,
condition2667,selection3643,Positive,
selection3643,Image:/systemctl,Searches,
Image:/systemctl,Image,Field,
Image:/systemctl,/systemctl,Value,
Image,/systemctl,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3643,modifier26244,Uses Modifier,
selection3643,CommandLine:firewalld,Searches,
CommandLine:firewalld,CommandLine,Field,
CommandLine:firewalld,firewalld,Value,
CommandLine,firewalld,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3643,modifier26245,Uses Modifier,
selection3643,CommandLine:disable,Searches,
CommandLine:disable,CommandLine,Field,
CommandLine:disable,disable,Value,
CommandLine,disable,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3643,modifier26246,Uses Modifier,
condition2667,selection3644,Positive,
selection3644,Image:/service,Searches,
Image:/service,Image,Field,
Image:/service,/service,Value,
Image,/service,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3644,modifier26247,Uses Modifier,
selection3644,CommandLine:cbdaemon,Searches,
CommandLine:cbdaemon,CommandLine,Field,
CommandLine:cbdaemon,cbdaemon,Value,
CommandLine,cbdaemon,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3644,modifier26248,Uses Modifier,
selection3644,CommandLine:stop,Searches,
CommandLine:stop,CommandLine,Field,
CommandLine:stop,stop,Value,
CommandLine,stop,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3644,modifier26249,Uses Modifier,
condition2667,selection3645,Positive,
selection3645,Image:/chkconfig,Searches,
Image:/chkconfig,Image,Field,
Image:/chkconfig,/chkconfig,Value,
Image,/chkconfig,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3645,modifier26250,Uses Modifier,
selection3645,CommandLine:cbdaemon,Searches,
CommandLine:cbdaemon,CommandLine,Field,
CommandLine:cbdaemon,cbdaemon,Value,
CommandLine,cbdaemon,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3645,modifier26251,Uses Modifier,
selection3645,CommandLine:off,Searches,
CommandLine:off,CommandLine,Field,
CommandLine:off,off,Value,
CommandLine,off,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3645,modifier26252,Uses Modifier,
condition2667,selection3646,Positive,
selection3646,Image:/systemctl,Searches,
Image:/systemctl,Image,Field,
Image:/systemctl,/systemctl,Value,
Image,/systemctl,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3646,modifier26253,Uses Modifier,
selection3646,CommandLine:cbdaemon,Searches,
CommandLine:cbdaemon,CommandLine,Field,
CommandLine:cbdaemon,cbdaemon,Value,
CommandLine,cbdaemon,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3646,modifier26254,Uses Modifier,
selection3646,CommandLine:stop,Searches,
CommandLine:stop,CommandLine,Field,
CommandLine:stop,stop,Value,
CommandLine,stop,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3646,modifier26255,Uses Modifier,
condition2667,selection3647,Positive,
selection3647,Image:/systemctl,Searches,
Image:/systemctl,Image,Field,
Image:/systemctl,/systemctl,Value,
Image,/systemctl,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3647,modifier26256,Uses Modifier,
selection3647,CommandLine:cbdaemon,Searches,
CommandLine:cbdaemon,CommandLine,Field,
CommandLine:cbdaemon,cbdaemon,Value,
CommandLine,cbdaemon,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3647,modifier26257,Uses Modifier,
selection3647,CommandLine:disable,Searches,
CommandLine:disable,CommandLine,Field,
CommandLine:disable,disable,Value,
CommandLine,disable,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3647,modifier26258,Uses Modifier,
condition2667,selection3648,Positive,
selection3648,Image:/setenforce,Searches,
Image:/setenforce,Image,Field,
Image:/setenforce,/setenforce,Value,
Image,/setenforce,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3648,modifier26259,Uses Modifier,
selection3648,CommandLine:0,Searches,
CommandLine:0,CommandLine,Field,
CommandLine:0,0,Value,
CommandLine,0,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3648,modifier26260,Uses Modifier,
condition2667,selection3649,Positive,
selection3649,Image:/systemctl,Searches,
Image:/systemctl,Image,Field,
Image:/systemctl,/systemctl,Value,
Image,/systemctl,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3649,modifier26261,Uses Modifier,
selection3649,CommandLine:stop,Searches,
CommandLine:stop,CommandLine,Field,
CommandLine:stop,stop,Value,
CommandLine,stop,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3649,modifier26262,Uses Modifier,
selection3649,CommandLine:falcon-sensor,Searches,
CommandLine:falcon-sensor,CommandLine,Field,
CommandLine:falcon-sensor,falcon-sensor,Value,
CommandLine,falcon-sensor,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3649,modifier26263,Uses Modifier,
condition2667,selection3650,Positive,
selection3650,Image:/systemctl,Searches,
Image:/systemctl,Image,Field,
Image:/systemctl,/systemctl,Value,
Image,/systemctl,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3650,modifier26264,Uses Modifier,
selection3650,CommandLine:disable,Searches,
CommandLine:disable,CommandLine,Field,
CommandLine:disable,disable,Value,
CommandLine,disable,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3650,modifier26265,Uses Modifier,
selection3650,CommandLine:falcon-sensor,Searches,
CommandLine:falcon-sensor,CommandLine,Field,
CommandLine:falcon-sensor,falcon-sensor,Value,
CommandLine,falcon-sensor,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3650,modifier26266,Uses Modifier,
Suspicious Curl Change User Agents - Linux,process_creation,Monitors,
Suspicious Curl Change User Agents - Linux,linux,Monitors,
linux,process_creation,Logs,
Suspicious Curl Change User Agents - Linux,t1071.001,Monitors for,
Suspicious Curl Change User Agents - Linux,command-and-control,Monitors for,
Suspicious Curl Change User Agents - Linux,condition2668,Uses Condition,
condition2668,selection3651,Positive,
selection3651,Image:/curl,Searches,
Image:/curl,Image,Field,
Image:/curl,/curl,Value,
Image,/curl,Has Artifact,
process_creation,Image,Logs,
linux,Image,Logs,
selection3651,modifier26267,Uses Modifier,
selection3651,CommandLine: -A ,Searches,
CommandLine: -A ,CommandLine,Field,
CommandLine: -A , -A ,Value,
CommandLine, -A ,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3651,modifier26268,Uses Modifier,
selection3651,CommandLine: --user-agent ,Searches,
CommandLine: --user-agent ,CommandLine,Field,
CommandLine: --user-agent , --user-agent ,Value,
CommandLine, --user-agent ,Has Artifact,
process_creation,CommandLine,Logs,
linux,CommandLine,Logs,
selection3651,modifier26269,Uses Modifier,
Shell Execution via Nice - Linux,process_creation,Monitors,
Shell Execution via Nice - Linux,linux,Monitors,
linux,process_creation,Logs,
Shell Execution via Nice - Linux,t1083,Monitors for,
Shell Execution via Nice - Linux,discovery,Monitors for,
Shell Execution via Nice - Linux,condition2669,Uses Condition,
condition2669,selection3652,Positive,
selection3652,Image:/nice,Searches,
Image:/nice,Image,Field,
Image:/nice,/nice,Value,
