:START_ID,:END_ID,:TYPE,properties
Image:C:\\Windows\\WinSxS\\,C:\\Windows\\WinSxS\\,Value,
filter0804,modifier18963,Uses Modifier,
Suspicious Process By Web Server Process,process_creation,Monitors,
Suspicious Process By Web Server Process,windows,Monitors,
windows,process_creation,Logs,
Suspicious Process By Web Server Process,t1505.003,Monitors for,
Suspicious Process By Web Server Process,t1190,Monitors for,
Suspicious Process By Web Server Process,persistence,Monitors for,
Suspicious Process By Web Server Process,initial-access,Monitors for,
Suspicious Process By Web Server Process,condition1764,Uses Condition,
condition1764,selection2271,Positive,
selection2271,ParentImage:\\caddy.exe,Searches,
ParentImage:\\caddy.exe,ParentImage,Field,
ParentImage:\\caddy.exe,\\caddy.exe,Value,
ParentImage,\\caddy.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18964,Uses Modifier,
selection2271,ParentImage:\\httpd.exe,Searches,
ParentImage:\\httpd.exe,ParentImage,Field,
ParentImage:\\httpd.exe,\\httpd.exe,Value,
ParentImage,\\httpd.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18965,Uses Modifier,
selection2271,ParentImage:\\nginx.exe,Searches,
ParentImage:\\nginx.exe,ParentImage,Field,
ParentImage:\\nginx.exe,\\nginx.exe,Value,
ParentImage,\\nginx.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18966,Uses Modifier,
selection2271,ParentImage:\\php-cgi.exe,Searches,
ParentImage:\\php-cgi.exe,ParentImage,Field,
ParentImage:\\php-cgi.exe,\\php-cgi.exe,Value,
ParentImage,\\php-cgi.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18967,Uses Modifier,
selection2271,ParentImage:\\php.exe,Searches,
ParentImage:\\php.exe,ParentImage,Field,
ParentImage:\\php.exe,\\php.exe,Value,
ParentImage,\\php.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18968,Uses Modifier,
selection2271,ParentImage:\\tomcat.exe,Searches,
ParentImage:\\tomcat.exe,ParentImage,Field,
ParentImage:\\tomcat.exe,\\tomcat.exe,Value,
ParentImage,\\tomcat.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18969,Uses Modifier,
selection2271,ParentImage:\\UMWorkerProcess.exe,Searches,
ParentImage:\\UMWorkerProcess.exe,ParentImage,Field,
ParentImage:\\UMWorkerProcess.exe,\\UMWorkerProcess.exe,Value,
ParentImage,\\UMWorkerProcess.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18970,Uses Modifier,
selection2271,ParentImage:\\w3wp.exe,Searches,
ParentImage:\\w3wp.exe,ParentImage,Field,
ParentImage:\\w3wp.exe,\\w3wp.exe,Value,
ParentImage,\\w3wp.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18971,Uses Modifier,
selection2271,ParentImage:\\ws_TomcatService.exe,Searches,
ParentImage:\\ws_TomcatService.exe,ParentImage,Field,
ParentImage:\\ws_TomcatService.exe,\\ws_TomcatService.exe,Value,
ParentImage,\\ws_TomcatService.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2271,modifier18972,Uses Modifier,
condition1764,selection2272,Positive,
selection2272,ParentImage:\\java.exe,Searches,
ParentImage:\\java.exe,ParentImage,Field,
ParentImage:\\java.exe,\\java.exe,Value,
ParentImage,\\java.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2272,modifier18973,Uses Modifier,
selection2272,ParentImage:\\javaw.exe,Searches,
ParentImage:\\javaw.exe,ParentImage,Field,
ParentImage:\\javaw.exe,\\javaw.exe,Value,
ParentImage,\\javaw.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2272,modifier18974,Uses Modifier,
selection2272,ParentImage:-tomcat-,Searches,
ParentImage:-tomcat-,ParentImage,Field,
ParentImage:-tomcat-,-tomcat-,Value,
ParentImage,-tomcat-,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2272,modifier18975,Uses Modifier,
selection2272,ParentImage:\\tomcat,Searches,
ParentImage:\\tomcat,ParentImage,Field,
ParentImage:\\tomcat,\\tomcat,Value,
ParentImage,\\tomcat,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2272,modifier18976,Uses Modifier,
condition1764,selection2273,Positive,
selection2273,ParentImage:\\java.exe,Searches,
ParentImage:\\java.exe,ParentImage,Field,
ParentImage:\\java.exe,\\java.exe,Value,
ParentImage,\\java.exe,Has Artifact,
process_creation,ParentImage,Logs,
windows,ParentImage,Logs,
selection2273,modifier18977,Uses Modifier,
selection2273,ParentImage:\\javaw.exe,Searches,
ParentImage:\\javaw.exe,ParentImage,Field,
