:START_ID,:END_ID,:TYPE,properties
selection2478,CommandLine:🕍,Searches,
CommandLine:🕍,CommandLine,Field,
CommandLine:🕍,🕍,Value,
CommandLine,🕍,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20497,Uses Modifier,
selection2478,CommandLine:🛕,Searches,
CommandLine:🛕,CommandLine,Field,
CommandLine:🛕,🛕,Value,
CommandLine,🛕,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20498,Uses Modifier,
selection2478,CommandLine:🕋,Searches,
CommandLine:🕋,CommandLine,Field,
CommandLine:🕋,🕋,Value,
CommandLine,🕋,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20499,Uses Modifier,
selection2478,CommandLine:⛩,Searches,
CommandLine:⛩,CommandLine,Field,
CommandLine:⛩,⛩,Value,
CommandLine,⛩,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20500,Uses Modifier,
selection2478,CommandLine:🛤,Searches,
CommandLine:🛤,CommandLine,Field,
CommandLine:🛤,🛤,Value,
CommandLine,🛤,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20501,Uses Modifier,
selection2478,CommandLine:🛣,Searches,
CommandLine:🛣,CommandLine,Field,
CommandLine:🛣,🛣,Value,
CommandLine,🛣,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20502,Uses Modifier,
selection2478,CommandLine:🗾,Searches,
CommandLine:🗾,CommandLine,Field,
CommandLine:🗾,🗾,Value,
CommandLine,🗾,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20503,Uses Modifier,
selection2478,CommandLine:🎑,Searches,
CommandLine:🎑,CommandLine,Field,
CommandLine:🎑,🎑,Value,
CommandLine,🎑,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20504,Uses Modifier,
selection2478,CommandLine:🏞,Searches,
CommandLine:🏞,CommandLine,Field,
CommandLine:🏞,🏞,Value,
CommandLine,🏞,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20505,Uses Modifier,
selection2478,CommandLine:🌅,Searches,
CommandLine:🌅,CommandLine,Field,
CommandLine:🌅,🌅,Value,
CommandLine,🌅,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20506,Uses Modifier,
selection2478,CommandLine:🌄,Searches,
CommandLine:🌄,CommandLine,Field,
CommandLine:🌄,🌄,Value,
CommandLine,🌄,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20507,Uses Modifier,
selection2478,CommandLine:🌠,Searches,
CommandLine:🌠,CommandLine,Field,
CommandLine:🌠,🌠,Value,
CommandLine,🌠,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20508,Uses Modifier,
selection2478,CommandLine:🎇,Searches,
CommandLine:🎇,CommandLine,Field,
CommandLine:🎇,🎇,Value,
CommandLine,🎇,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20509,Uses Modifier,
selection2478,CommandLine:🎆,Searches,
CommandLine:🎆,CommandLine,Field,
CommandLine:🎆,🎆,Value,
CommandLine,🎆,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20510,Uses Modifier,
selection2478,CommandLine:🌇,Searches,
CommandLine:🌇,CommandLine,Field,
CommandLine:🌇,🌇,Value,
CommandLine,🌇,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20511,Uses Modifier,
selection2478,CommandLine:🌆,Searches,
CommandLine:🌆,CommandLine,Field,
CommandLine:🌆,🌆,Value,
CommandLine,🌆,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20512,Uses Modifier,
selection2478,CommandLine:🏙,Searches,
CommandLine:🏙,CommandLine,Field,
CommandLine:🏙,🏙,Value,
CommandLine,🏙,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20513,Uses Modifier,
selection2478,CommandLine:🌃,Searches,
CommandLine:🌃,CommandLine,Field,
CommandLine:🌃,🌃,Value,
CommandLine,🌃,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20514,Uses Modifier,
selection2478,CommandLine:🌌,Searches,
CommandLine:🌌,CommandLine,Field,
CommandLine:🌌,🌌,Value,
CommandLine,🌌,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20515,Uses Modifier,
selection2478,CommandLine:🌉,Searches,
CommandLine:🌉,CommandLine,Field,
CommandLine:🌉,🌉,Value,
CommandLine,🌉,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20516,Uses Modifier,
selection2478,CommandLine:🌁,Searches,
CommandLine:🌁,CommandLine,Field,
CommandLine:🌁,🌁,Value,
CommandLine,🌁,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20517,Uses Modifier,
selection2478,CommandLine:⌚️,Searches,
CommandLine:⌚️,CommandLine,Field,
CommandLine:⌚️,⌚️,Value,
CommandLine,⌚️,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20518,Uses Modifier,
selection2478,CommandLine:📱,Searches,
CommandLine:📱,CommandLine,Field,
CommandLine:📱,📱,Value,
CommandLine,📱,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20519,Uses Modifier,
selection2478,CommandLine:📲,Searches,
CommandLine:📲,CommandLine,Field,
CommandLine:📲,📲,Value,
CommandLine,📲,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20520,Uses Modifier,
selection2478,CommandLine:💻,Searches,
CommandLine:💻,CommandLine,Field,
CommandLine:💻,💻,Value,
CommandLine,💻,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20521,Uses Modifier,
selection2478,CommandLine:⌨️,Searches,
CommandLine:⌨️,CommandLine,Field,
CommandLine:⌨️,⌨️,Value,
CommandLine,⌨️,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20522,Uses Modifier,
selection2478,CommandLine:🖥,Searches,
CommandLine:🖥,CommandLine,Field,
CommandLine:🖥,🖥,Value,
CommandLine,🖥,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20523,Uses Modifier,
selection2478,CommandLine:🖨,Searches,
CommandLine:🖨,CommandLine,Field,
CommandLine:🖨,🖨,Value,
CommandLine,🖨,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20524,Uses Modifier,
selection2478,CommandLine:🖱,Searches,
CommandLine:🖱,CommandLine,Field,
CommandLine:🖱,🖱,Value,
CommandLine,🖱,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20525,Uses Modifier,
selection2478,CommandLine:🖲,Searches,
CommandLine:🖲,CommandLine,Field,
CommandLine:🖲,🖲,Value,
CommandLine,🖲,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20526,Uses Modifier,
selection2478,CommandLine:🕹,Searches,
CommandLine:🕹,CommandLine,Field,
CommandLine:🕹,🕹,Value,
CommandLine,🕹,Has Artifact,
process_creation,CommandLine,Logs,
windows,CommandLine,Logs,
selection2478,modifier20527,Uses Modifier,
